Year,Gebietseinheit,Geschlecht,Befristungsgrund,Units,GeoCode,Value
2018,"Statistische Region Hannover",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH032,6.13301473516527
2018,"Statistische Region Hannover",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH032,3.66890380313199
2018,"Statistische Region Hannover",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH032,4.97295778605043
2018,"Celle",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03351,4.79041916167665
2018,"Celle",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03351,1.99556541019956
2018,"Celle",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03351,3.46638655462185
2018,"Cuxhaven",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03352,4.78589420654912
2018,"Cuxhaven",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03352,2.77777777777778
2018,"Cuxhaven",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03352,3.88349514563107
2018,"Harburg",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03353,10.2803738317757
2018,"Harburg",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03353,5.70570570570571
2018,"Harburg",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03353,8.27858081471748
2018,"Lüchow-Dannenberg",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03354,4.47761194029851
2018,"Lüchow-Dannenberg",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03354,4.6875
2018,"Lüchow-Dannenberg",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03354,4.58015267175572
2018,"Lüneburg",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03355,4.28571428571429
2018,"Lüneburg",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03355,2.64900662251656
2018,"Lüneburg",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03355,3.65251727541955
2018,"Osterholz",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03356,3.7037037037037
2018,"Osterholz",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03356,1.93236714975845
2018,"Osterholz",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03356,2.83687943262411
2018,"Rotenburg (Wümme)",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03357,6.04026845637584
2018,"Rotenburg (Wümme)",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03357,3.6
2018,"Rotenburg (Wümme)",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03357,4.92700729927007
2018,"Heidekreis",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03358,9.93150684931507
2018,"Heidekreis",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03358,5.859375
2018,"Heidekreis",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03358,8.02919708029197
2018,"Stade",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03359,5.57553956834532
2018,"Stade",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03359,2.60663507109005
2018,"Stade",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03359,4.29447852760736
2018,"Uelzen",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03360,4.37158469945355
2018,"Uelzen",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03360,4.48717948717949
2018,"Uelzen",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03360,4.43786982248521
2018,"Verden",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03361,4.21348314606742
2018,"Verden",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03361,1.98019801980198
2018,"Verden",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03361,3.1866464339909
2018,"Statistische Region Lüneburg",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH033,5.810635538262
2018,"Statistische Region Lüneburg",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH033,3.23081702392047
2018,"Statistische Region Lüneburg",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH033,4.63735331542486
2018,"Delmenhorst, Stadt",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03401,1.78571428571429
2018,"Delmenhorst, Stadt",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03401,0.543478260869565
2018,"Delmenhorst, Stadt",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03401,1.18421052631579
2018,"Emden, Stadt",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03402,3.30188679245283
2018,"Emden, Stadt",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03402,2.0979020979021
2018,"Emden, Stadt",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03402,2.8169014084507
2018,"Oldenburg (Oldb), Stadt",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03403,5.1622418879056
2018,"Oldenburg (Oldb), Stadt",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03403,3.32805071315372
2018,"Oldenburg (Oldb), Stadt",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03403,4.20168067226891
2018,"Osnabrück, Stadt",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03404,5.58739255014327
2018,"Osnabrück, Stadt",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03404,4.23011844331641
2018,"Osnabrück, Stadt",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03404,4.96508921644686
2018,"Wilhelmshaven, Stadt",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03405,4.34782608695652
2018,"Wilhelmshaven, Stadt",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03405,1.4367816091954
2018,"Wilhelmshaven, Stadt",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03405,3.05732484076433
2018,"Ammerland",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03451,5.08474576271187
2018,"Ammerland",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03451,2.73972602739726
2018,"Ammerland",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03451,3.73626373626374
2018,"Aurich",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03452,4.16666666666667
2018,"Aurich",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03452,3.64963503649635
2018,"Aurich",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03452,3.94321766561514
2018,"Cloppenburg",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03453,8.91891891891892
2018,"Cloppenburg",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03453,2.63929618768328
2018,"Cloppenburg",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03453,5.90717299578059
2018,"Emsland",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03454,8.10419681620839
2018,"Emsland",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03454,3.95189003436426
2018,"Emsland",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03454,6.20581304006284
2018,"Friesland",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03455,2.46913580246914
2018,"Friesland",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03455,2.0979020979021
2018,"Friesland",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03455,1.9672131147541
2018,"Grafschaft Bentheim",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03456,6.99300699300699
2018,"Grafschaft Bentheim",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03456,3.71900826446281
2018,"Grafschaft Bentheim",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03456,5.50284629981025
2018,"Leer",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03457,4.12698412698413
2018,"Leer",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03457,1.7921146953405
2018,"Leer",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03457,3.03030303030303
2018,"Oldenburg",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03458,4.18118466898955
2018,"Oldenburg",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03458,1.83150183150183
2018,"Oldenburg",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03458,3.03571428571429
2018,"Osnabrück",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03459,7.58928571428571
2018,"Osnabrück",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03459,4.23162583518931
2018,"Osnabrück",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03459,5.90858416945373
2018,"Vechta",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03460,7.91505791505791
2018,"Vechta",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03460,2.00892857142857
2018,"Vechta",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03460,5.175983436853
2018,"Wesermarsch",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03461,7.75193798449612
2018,"Wesermarsch",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03461,2.65486725663717
2018,"Wesermarsch",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03461,5.34979423868313
2018,"Wittmund",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03462,5.26315789473684
2018,"Wittmund",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03462,2.89855072463768
2018,"Wittmund",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03462,4.13793103448276
2018,"Statistische Region Weser-Ems",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH034,5.70293884034948
2018,"Statistische Region Weser-Ems",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH034,2.86595320152367
2018,"Statistische Region Weser-Ems",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH034,4.37838753387534
2018,"Niedersachsen",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH030,6.79858162237885
2018,"Niedersachsen",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH030,3.52710646636185
2018,"Niedersachsen",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH030,5.2753474009264
2017,"Braunschweig, Stadt",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03101,13.2720105124836
2017,"Braunschweig, Stadt",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03101,5.65149136577708
2017,"Braunschweig, Stadt",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03101,9.7997138769671
2017,"Salzgitter, Stadt",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03102,3.86996904024768
2017,"Salzgitter, Stadt",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03102,0.711743772241993
2017,"Salzgitter, Stadt",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03102,2.40066225165563
2017,"Wolfsburg, Stadt",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03103,19.2622950819672
2017,"Wolfsburg, Stadt",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03103,4.52380952380952
2017,"Wolfsburg, Stadt",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03103,12.5550660792952
2017,"Gifhorn",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03151,11.9834710743802
2017,"Gifhorn",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03151,2.44897959183673
2017,"Gifhorn",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03151,7.18685831622177
2017,"Goslar",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03153,4.45269016697588
2017,"Goslar",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03153,2.51889168765743
2017,"Goslar",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03153,3.62860192102455
2017,"Helmstedt",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03154,4.69798657718121
2017,"Helmstedt",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03154,3.38983050847458
2017,"Helmstedt",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03154,4.11985018726592
2017,"Northeim",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03155,5.75221238938053
2017,"Northeim",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03155,2.41545893719807
2017,"Northeim",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03155,4.38799076212471
2017,"Peine",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03157,1.75438596491228
2017,"Peine",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03157,0.964630225080386
2017,"Peine",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03157,1.37825421133231
2017,"Wolfenbüttel",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03158,5.37190082644628
2017,"Wolfenbüttel",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03158,4.61538461538462
2017,"Wolfenbüttel",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03158,5.04587155963303
2017,"Göttingen",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03159,9.52380952380952
2017,"Göttingen",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03159,5.65819861431871
2017,"Göttingen",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03159,7.60869565217391
2017,"Statistische Region Braunschweig",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH031,8.76300066386369
2017,"Statistische Region Braunschweig",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH031,3.66346639717029
2017,"Statistische Region Braunschweig",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH031,6.38272770174611
2017,"Region Hannover",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03241,6.71506352087114
2017,"Region Hannover",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03241,3.96564789088154
2017,"Region Hannover",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03241,5.41412692721406
2017,"Diepholz",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03251,2.87206266318538
2017,"Diepholz",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03251,1.61725067385445
2017,"Diepholz",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03251,2.38726790450928
2017,"Hameln-Pyrmont",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03252,3.04449648711944
2017,"Hameln-Pyrmont",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03252,1.54639175257732
2017,"Hameln-Pyrmont",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03252,2.33128834355828
2017,"Hildesheim",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03254,6.48148148148148
2017,"Hildesheim",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03254,3.09653916211293
2017,"Hildesheim",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03254,4.92898913951545
2017,"Holzminden",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03255,7.54716981132075
2017,"Holzminden",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03255,4.20168067226891
2017,"Holzminden",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03255,6.11510791366906
2017,"Nienburg (Weser)",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03256,2.69360269360269
2017,"Nienburg (Weser)",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03256,2.13523131672598
2017,"Nienburg (Weser)",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03256,2.42214532871972
2017,"Schaumburg",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03257,2.69461077844311
2017,"Schaumburg",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03257,1.49253731343284
2017,"Schaumburg",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03257,2.09267563527653
2017,"Statistische Region Hannover",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH032,5.87528174305034
2017,"Statistische Region Hannover",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH032,3.36610564905849
2017,"Statistische Region Hannover",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH032,4.68515445998262
2017,"Celle",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03351,4.63576158940397
2017,"Celle",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03351,1.45278450363196
2017,"Celle",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03351,3.11778290993072
2017,"Cuxhaven",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03352,5.41871921182266
2017,"Cuxhaven",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03352,2.15384615384615
2017,"Cuxhaven",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03352,3.97260273972603
2017,"Harburg",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03353,7.12589073634204
2017,"Harburg",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03353,5.01567398119122
2017,"Harburg",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03353,6.0893098782138
2017,"Lüchow-Dannenberg",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03354,3.44827586206897
2017,"Lüchow-Dannenberg",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03354,5.26315789473684
2017,"Lüchow-Dannenberg",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03354,4.3859649122807
2017,"Lüneburg",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03355,3.77733598409543
2017,"Lüneburg",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03355,2.44498777506112
2017,"Lüneburg",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03355,3.18331503841932
2017,"Osterholz",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03356,3.94088669950739
2017,"Osterholz",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03356,2.12765957446809
2017,"Osterholz",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03356,3.06122448979592
2017,"Rotenburg (Wümme)",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03357,6.16438356164384
2017,"Rotenburg (Wümme)",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03357,3.50877192982456
2017,"Rotenburg (Wümme)",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03357,4.99040307101727
2017,"Heidekreis",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03358,8.3969465648855
2017,"Heidekreis",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03358,4.48430493273543
2017,"Heidekreis",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03358,6.5979381443299
2017,"Stade",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03359,4.8582995951417
2017,"Stade",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03359,2.66666666666667
2017,"Stade",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03359,3.91254315304948
2017,"Uelzen",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03360,3.65853658536585
2017,"Uelzen",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03360,4.82758620689655
2017,"Uelzen",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03360,4.20711974110032
2017,"Verden",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03361,4.29447852760736
2017,"Verden",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03361,2.23048327137546
2017,"Verden",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03361,3.36134453781513
2017,"Statistische Region Lüneburg",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH033,5.19407986595923
2017,"Statistische Region Lüneburg",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH033,2.9142663503897
2017,"Statistische Region Lüneburg",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH033,4.16475271780738
2017,"Delmenhorst, Stadt",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03401,1.8716577540107
2017,"Delmenhorst, Stadt",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03401,1.15273775216138
2017,"Delmenhorst, Stadt",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03401,1.3869625520111
2017,"Emden, Stadt",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03402,3.76344086021505
2017,"Emden, Stadt",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03402,0.806451612903226
2017,"Emden, Stadt",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03402,2.58064516129032
2017,"Oldenburg (Oldb), Stadt",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03403,5.16934046345811
2017,"Oldenburg (Oldb), Stadt",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03403,3.04182509505703
2017,"Oldenburg (Oldb), Stadt",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03403,4.13602941176471
2017,"Osnabrück, Stadt",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03404,5.42763157894737
2017,"Osnabrück, Stadt",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03404,3.79506641366224
2017,"Osnabrück, Stadt",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03404,4.66960352422907
2017,"Wilhelmshaven, Stadt",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03405,4.82573726541555
2017,"Wilhelmshaven, Stadt",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03405,1.33333333333333
2017,"Wilhelmshaven, Stadt",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03405,3.125
2017,"Ammerland",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03451,3.77358490566038
2017,"Ammerland",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03451,2.08333333333333
2017,"Ammerland",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03451,2.97029702970297
2017,"Aurich",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03452,3.42857142857143
2017,"Aurich",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03452,2.8
2017,"Aurich",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03452,3.16666666666667
2017,"Cloppenburg",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03453,7.28291316526611
2017,"Cloppenburg",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03453,1.82370820668693
2017,"Cloppenburg",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03453,4.66472303206997
2017,"Emsland",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03454,7.4468085106383
2017,"Emsland",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03454,3.83141762452107
2017,"Emsland",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03454,5.84745762711864
2017,"Friesland",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03455,2.01342281879195
2017,"Friesland",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03455,2.25563909774436
2017,"Friesland",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03455,2.12765957446809
2017,"Grafschaft Bentheim",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03456,6.87022900763359
2017,"Grafschaft Bentheim",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03456,3.65296803652968
2017,"Grafschaft Bentheim",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03456,5.3941908713693
2017,"Leer",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03457,4.37710437710438
2017,"Leer",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03457,2.39043824701195
2017,"Leer",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03457,3.4608378870674
2017,"Oldenburg",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03458,4.22535211267606
2017,"Oldenburg",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03458,1.12781954887218
2017,"Oldenburg",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03458,2.90909090909091
2017,"Osnabrück",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03459,7.09219858156028
2017,"Osnabrück",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03459,3.47222222222222
2017,"Osnabrück",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03459,5.26315789473684
2017,"Vechta",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03460,7.30688935281837
2017,"Vechta",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03460,1.98511166253102
2017,"Vechta",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03460,4.75651189127973
2017,"Wesermarsch",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03461,5.97014925373134
2017,"Wesermarsch",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03461,3.44827586206897
2017,"Wesermarsch",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03461,4.81927710843374
2017,"Wittmund",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03462,2.5974025974026
2017,"Wittmund",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03462,3.03030303030303
2017,"Wittmund",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03462,3.52112676056338
2017,"Statistische Region Weser-Ems",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH034,5.35961272475795
2017,"Statistische Region Weser-Ems",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH034,2.59844093543874
2017,"Statistische Region Weser-Ems",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH034,4.07898396217669
2017,"Niedersachsen",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH030,6.25182588372772
2017,"Niedersachsen",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH030,3.14296879361358
2017,"Niedersachsen",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH030,4.80079059606782
2016,"Braunschweig, Stadt",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03101,13.4969325153374
2016,"Braunschweig, Stadt",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03101,5.47945205479452
2016,"Braunschweig, Stadt",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03101,9.70873786407767
2016,"Salzgitter, Stadt",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03102,3.09734513274336
2016,"Salzgitter, Stadt",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03102,0.506329113924051
2016,"Salzgitter, Stadt",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03102,1.88902007083825
2016,"Wolfsburg, Stadt",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03103,21.5938303341902
2016,"Wolfsburg, Stadt",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03103,5.55555555555556
2016,"Wolfsburg, Stadt",insgesamt,zum Zweck der Erwerbstätigkeit,Prozent,RH03103,14.0902872777018
2016,"Gifhorn",männlich,zum Zweck der Erwerbstätigkeit,Prozent,RH03151,12.4293785310734
2016,"Gifhorn",weiblich,zum Zweck der Erwerbstätigkeit,Prozent,RH03151,2.04081632653061
