Year,Gebietseinheit,Geschlecht,Qualifikation,Units,GeoCode,Value
2015,"Cloppenburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03453,265
2015,"Emsland",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03454,569
2015,"Friesland",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03455,123
2015,"Grafschaft Bentheim",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03456,530
2015,"Leer",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03457,250
2015,"Oldenburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03458,148
2015,"Osnabrück",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03459,768
2015,"Vechta",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03460,437
2015,"Wesermarsch",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03461,106
2015,"Wittmund",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03462,58
2015,"Statistische Region Weser-Ems",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K034,5359
2015,"Niedersachsen",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K030,20065
2014,"Braunschweig, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03101,775
2014,"Salzgitter, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03102,238
2014,"Wolfsburg, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03103,838
2014,"Gifhorn",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03151,224
2014,"Goslar",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03153,202
2014,"Helmstedt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03154,108
2014,"Northeim",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03155,178
2014,"Peine",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03157,171
2014,"Wolfenbüttel",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03158,116
2014,"Göttingen",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03159,691
2014,"Statistische Region Braunschweig",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K031,3541
2014,"Region Hannover",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03241,5229
2014,"dav. Hannover, Lhst.",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03241001,3534
2014,"dav. Hannover, Umland",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03241999,1695
2014,"Diepholz",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03251,281
2014,"Hameln-Pyrmont",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03252,404
2014,"Hildesheim",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03254,482
2014,"Holzminden",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03255,94
2014,"Nienburg (Weser)",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03256,151
2014,"Schaumburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03257,264
2014,"Statistische Region Hannover",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K032,6905
2014,"Celle",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03351,293
2014,"Cuxhaven",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03352,298
2014,"Harburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03353,445
2014,"Lüchow-Dannenberg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03354,54
2014,"Lüneburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03355,298
2014,"Osterholz",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03356,112
2014,"Rotenburg (Wümme)",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03357,233
2014,"Heidekreis",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03358,263
2014,"Stade",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03359,308
2014,"Uelzen",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03360,140
2014,"Verden",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03361,266
2014,"Statistische Region Lüneburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K033,2710
2014,"Delmenhorst, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03401,128
2014,"Emden, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03402,88
2014,"Oldenburg (Oldb), Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03403,383
2014,"Osnabrück, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03404,698
2014,"Wilhelmshaven, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03405,96
2014,"Ammerland",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03451,178
2014,"Aurich",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03452,257
2014,"Cloppenburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03453,210
2014,"Emsland",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03454,474
2014,"Friesland",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03455,118
2014,"Grafschaft Bentheim",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03456,456
2014,"Leer",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03457,202
2014,"Oldenburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03458,134
2014,"Osnabrück",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03459,663
2014,"Vechta",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03460,315
2014,"Wesermarsch",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03461,83
2014,"Wittmund",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03462,44
2014,"Statistische Region Weser-Ems",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K034,4527
2014,"Niedersachsen",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K030,17683
2013,"Braunschweig, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03101,716
2013,"Salzgitter, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03102,220
2013,"Wolfsburg, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03103,737
2013,"Gifhorn",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03151,191
2013,"Goslar",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03153,181
2013,"Helmstedt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03154,86
2013,"Northeim",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03155,164
2013,"Peine",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03157,147
2013,"Wolfenbüttel",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03158,105
2013,"Göttingen",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03159,650
2013,"Statistische Region Braunschweig",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K031,3197
2013,"Region Hannover",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03241,4790
2013,"dav. Hannover, Lhst.",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03241001,3244
2013,"dav. Hannover, Umland",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03241999,1546
2013,"Diepholz",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03251,247
2013,"Hameln-Pyrmont",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03252,375
2013,"Hildesheim",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03254,440
2013,"Holzminden",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03255,90
2013,"Nienburg (Weser)",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03256,138
2013,"Schaumburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03257,240
2013,"Statistische Region Hannover",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K032,6320
2013,"Celle",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03351,263
2013,"Cuxhaven",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03352,246
2013,"Harburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03353,381
2013,"Lüchow-Dannenberg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03354,47
2013,"Lüneburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03355,248
2013,"Osterholz",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03356,105
2013,"Rotenburg (Wümme)",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03357,199
2013,"Heidekreis",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03358,211
2013,"Stade",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03359,290
2013,"Uelzen",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03360,113
2013,"Verden",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03361,229
2013,"Statistische Region Lüneburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K033,2332
2013,"Delmenhorst, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03401,133
2013,"Emden, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03402,79
2013,"Oldenburg (Oldb), Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03403,337
2013,"Osnabrück, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03404,587
2013,"Wilhelmshaven, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03405,84
2013,"Ammerland",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03451,140
2013,"Aurich",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03452,217
2013,"Cloppenburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03453,184
2013,"Emsland",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03454,397
2013,"Friesland",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03455,96
2013,"Grafschaft Bentheim",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03456,419
2013,"Leer",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03457,193
2013,"Oldenburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03458,122
2013,"Osnabrück",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03459,559
2013,"Vechta",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03460,273
2013,"Wesermarsch",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03461,83
2013,"Wittmund",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03462,34
2013,"Statistische Region Weser-Ems",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K034,3937
2013,"Niedersachsen",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K030,15786
2012,"Braunschweig, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03101,652
2012,"Salzgitter, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03102,200
2012,"Wolfsburg, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03103,657
2012,"Gifhorn",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03151,157
2012,"Goslar",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03153,158
2012,"Helmstedt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03154,92
2012,"Northeim",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03155,150
2012,"Peine",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03157,126
2012,"Wolfenbüttel",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03158,88
2012,"Göttingen",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03159,614
2012,"Statistische Region Braunschweig",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K031,2894
2012,"Region Hannover",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03241,4208
2012,"dav. Hannover, Lhst.",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03241001,2849
2012,"dav. Hannover, Umland",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03241999,1359
2012,"Diepholz",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03251,191
2012,"Hameln-Pyrmont",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03252,345
2012,"Hildesheim",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03254,400
2012,"Holzminden",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03255,91
2012,"Nienburg (Weser)",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03256,123
2012,"Schaumburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03257,227
2012,"Statistische Region Hannover",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K032,5585
2012,"Celle",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03351,243
2012,"Cuxhaven",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03352,233
2012,"Harburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03353,319
2012,"Lüchow-Dannenberg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03354,36
2012,"Lüneburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03355,230
2012,"Osterholz",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03356,94
2012,"Rotenburg (Wümme)",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03357,177
2012,"Heidekreis",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03358,193
2012,"Stade",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03359,226
2012,"Uelzen",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03360,98
2012,"Verden",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03361,197
2012,"Statistische Region Lüneburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K033,2046
2012,"Delmenhorst, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03401,131
2012,"Emden, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03402,80
2012,"Oldenburg (Oldb), Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03403,285
2012,"Osnabrück, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03404,523
2012,"Wilhelmshaven, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03405,77
2012,"Ammerland",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03451,131
2012,"Aurich",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03452,185
2012,"Cloppenburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03453,120
2012,"Emsland",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03454,337
2012,"Friesland",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03455,87
2012,"Grafschaft Bentheim",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03456,379
2012,"Leer",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03457,154
2012,"Oldenburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03458,116
2012,"Osnabrück",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03459,479
2012,"Vechta",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03460,223
2012,"Wesermarsch",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03461,72
2012,"Wittmund",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03462,24
2012,"Statistische Region Weser-Ems",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K034,3403
2012,"Niedersachsen",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K030,13928
2011,"Braunschweig, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03101,526
2011,"Salzgitter, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03102,173
2011,"Wolfsburg, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03103,564
2011,"Gifhorn",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03151,133
2011,"Goslar",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03153,134
2011,"Helmstedt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03154,84
2011,"Northeim",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03155,125
2011,"Peine",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03157,101
2011,"Wolfenbüttel",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03158,68
2011,"Göttingen",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03159,522
2011,"Statistische Region Braunschweig",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K031,2430
2011,"Region Hannover",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03241,3559
2011,"dav. Hannover, Lhst.",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03241001,2441
2011,"dav. Hannover, Umland",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03241999,1118
2011,"Diepholz",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03251,146
2011,"Hameln-Pyrmont",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03252,299
2011,"Hildesheim",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03254,327
2011,"Holzminden",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03255,70
2011,"Nienburg (Weser)",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03256,91
2011,"Schaumburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03257,172
2011,"Statistische Region Hannover",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K032,4664
2011,"Celle",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03351,199
2011,"Cuxhaven",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03352,195
2011,"Harburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03353,254
2011,"Lüchow-Dannenberg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03354,29
2011,"Lüneburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03355,166
2011,"Osterholz",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03356,75
2011,"Rotenburg (Wümme)",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03357,141
2011,"Heidekreis",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03358,145
2011,"Stade",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03359,175
2011,"Uelzen",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03360,76
2011,"Verden",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03361,174
2011,"Statistische Region Lüneburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K033,1629
2011,"Delmenhorst, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03401,101
2011,"Emden, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03402,68
2011,"Oldenburg (Oldb), Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03403,227
2011,"Osnabrück, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03404,420
2011,"Wilhelmshaven, Stadt",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03405,72
2011,"Ammerland",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03451,91
2011,"Aurich",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03452,77
2011,"Cloppenburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03453,79
2011,"Emsland",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03454,258
2011,"Friesland",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03455,59
2011,"Grafschaft Bentheim",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03456,238
2011,"Leer",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03457,104
2011,"Oldenburg",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03458,94
2011,"Osnabrück",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03459,374
2011,"Vechta",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03460,147
2011,"Wesermarsch",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03461,59
2011,"Wittmund",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K03462,12
2011,"Statistische Region Weser-Ems",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K034,2480
2011,"Niedersachsen",Frauen,"mit anerkanntem Berufsabschluss",Anzahl,K030,11203
2023,"Braunschweig, Stadt",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03101,1236
2023,"Salzgitter, Stadt",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03102,319
2023,"Wolfsburg, Stadt",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03103,541
2023,"Gifhorn",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03151,384
2023,"Goslar",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03153,394
2023,"Helmstedt",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03154,303
2023,"Northeim",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03155,346
2023,"Peine",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03157,346
2023,"Wolfenbüttel",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03158,169
2023,"Göttingen",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03159,1163
2023,"Statistische Region Braunschweig",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K031,5201
2023,"Region Hannover",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03241,7387
2023,"dav. Hannover, Lhst.",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03241001,4596
2023,"dav. Hannover, Umland",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03241999,2791
2023,"Diepholz",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03251,924
2023,"Hameln-Pyrmont",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03252,503
2023,"Hildesheim",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03254,783
2023,"Holzminden",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03255,163
2023,"Nienburg (Weser)",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03256,451
2023,"Schaumburg",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03257,451
2023,"Statistische Region Hannover",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K032,10662
2023,"Celle",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03351,541
2023,"Cuxhaven",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03352,566
2023,"Harburg",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03353,935
2023,"Lüchow-Dannenberg",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03354,65
2023,"Lüneburg",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03355,375
2023,"Osterholz",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03356,210
2023,"Rotenburg (Wümme)",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03357,457
2023,"Heidekreis",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03358,466
2023,"Stade",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03359,533
2023,"Uelzen",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03360,214
2023,"Verden",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03361,993
2023,"Statistische Region Lüneburg",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K033,5355
2023,"Delmenhorst, Stadt",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03401,288
2023,"Emden, Stadt",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03402,215
2023,"Oldenburg (Oldb), Stadt",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03403,794
2023,"Osnabrück, Stadt",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03404,1571
2023,"Wilhelmshaven, Stadt",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03405,264
2023,"Ammerland",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03451,487
2023,"Aurich",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03452,437
2023,"Cloppenburg",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03453,1243
2023,"Emsland",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03454,1478
2023,"Friesland",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03455,179
2023,"Grafschaft Bentheim",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03456,552
2023,"Leer",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03457,313
2023,"Oldenburg",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03458,705
2023,"Osnabrück",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03459,1483
2023,"Vechta",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03460,1601
2023,"Wesermarsch",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03461,151
2023,"Wittmund",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03462,84
2023,"Statistische Region Weser-Ems",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K034,11845
2023,"Niedersachsen",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K030,33063
2022,"Braunschweig, Stadt",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03101,1168
2022,"Salzgitter, Stadt",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03102,292
2022,"Wolfsburg, Stadt",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03103,461
2022,"Gifhorn",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03151,332
2022,"Goslar",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03153,338
2022,"Helmstedt",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03154,158
2022,"Northeim",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03155,314
2022,"Peine",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03157,282
2022,"Wolfenbüttel",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03158,176
2022,"Göttingen",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03159,1031
2022,"Statistische Region Braunschweig",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K031,4552
2022,"Region Hannover",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03241,6867
2022,"dav. Hannover, Lhst.",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03241001,4270
2022,"dav. Hannover, Umland",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03241999,2597
2022,"Diepholz",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03251,810
2022,"Hameln-Pyrmont",Frauen,"ohne beruflichen Ausbildungsabschluss",Anzahl,K03252,482
