Year,Gebietseinheit,Geschlecht,Befristung,Units,GeoCode,Value
2013,"Statistische Region Hannover",weiblich,zeitlich befristet,Anzahl,RH032,17385
2013,"Statistische Region Hannover",insgesamt,zeitlich befristet,Anzahl,RH032,32560
2013,"Celle",männlich,zeitlich befristet,Anzahl,RH03351,830
2013,"Celle",weiblich,zeitlich befristet,Anzahl,RH03351,975
2013,"Celle",insgesamt,zeitlich befristet,Anzahl,RH03351,1805
2013,"Cuxhaven",männlich,zeitlich befristet,Anzahl,RH03352,690
2013,"Cuxhaven",weiblich,zeitlich befristet,Anzahl,RH03352,695
2013,"Cuxhaven",insgesamt,zeitlich befristet,Anzahl,RH03352,1385
2013,"Harburg",männlich,zeitlich befristet,Anzahl,RH03353,1060
2013,"Harburg",weiblich,zeitlich befristet,Anzahl,RH03353,1355
2013,"Harburg",insgesamt,zeitlich befristet,Anzahl,RH03353,2415
2013,"Lüchow-Dannenberg",männlich,zeitlich befristet,Anzahl,RH03354,110
2013,"Lüchow-Dannenberg",weiblich,zeitlich befristet,Anzahl,RH03354,135
2013,"Lüchow-Dannenberg",insgesamt,zeitlich befristet,Anzahl,RH03354,245
2013,"Lüneburg",männlich,zeitlich befristet,Anzahl,RH03355,705
2013,"Lüneburg",weiblich,zeitlich befristet,Anzahl,RH03355,895
2013,"Lüneburg",insgesamt,zeitlich befristet,Anzahl,RH03355,1600
2013,"Osterholz",männlich,zeitlich befristet,Anzahl,RH03356,470
2013,"Osterholz",weiblich,zeitlich befristet,Anzahl,RH03356,580
2013,"Osterholz",insgesamt,zeitlich befristet,Anzahl,RH03356,1050
2013,"Rotenburg (Wümme)",männlich,zeitlich befristet,Anzahl,RH03357,540
2013,"Rotenburg (Wümme)",weiblich,zeitlich befristet,Anzahl,RH03357,610
2013,"Rotenburg (Wümme)",insgesamt,zeitlich befristet,Anzahl,RH03357,1150
2013,"Heidekreis",männlich,zeitlich befristet,Anzahl,RH03358,765
2013,"Heidekreis",weiblich,zeitlich befristet,Anzahl,RH03358,755
2013,"Heidekreis",insgesamt,zeitlich befristet,Anzahl,RH03358,1515
2013,"Stade",männlich,zeitlich befristet,Anzahl,RH03359,910
2013,"Stade",weiblich,zeitlich befristet,Anzahl,RH03359,905
2013,"Stade",insgesamt,zeitlich befristet,Anzahl,RH03359,1815
2013,"Uelzen",männlich,zeitlich befristet,Anzahl,RH03360,270
2013,"Uelzen",weiblich,zeitlich befristet,Anzahl,RH03360,290
2013,"Uelzen",insgesamt,zeitlich befristet,Anzahl,RH03360,560
2013,"Verden",männlich,zeitlich befristet,Anzahl,RH03361,630
2013,"Verden",weiblich,zeitlich befristet,Anzahl,RH03361,790
2013,"Verden",insgesamt,zeitlich befristet,Anzahl,RH03361,1420
2013,"Statistische Region Lüneburg",männlich,zeitlich befristet,Anzahl,RH033,6980
2013,"Statistische Region Lüneburg",weiblich,zeitlich befristet,Anzahl,RH033,7980
2013,"Statistische Region Lüneburg",insgesamt,zeitlich befristet,Anzahl,RH033,14960
2013,"Delmenhorst, Stadt",männlich,zeitlich befristet,Anzahl,RH03401,620
2013,"Delmenhorst, Stadt",weiblich,zeitlich befristet,Anzahl,RH03401,705
2013,"Delmenhorst, Stadt",insgesamt,zeitlich befristet,Anzahl,RH03401,1325
2013,"Emden, Stadt",männlich,zeitlich befristet,Anzahl,RH03402,335
2013,"Emden, Stadt",weiblich,zeitlich befristet,Anzahl,RH03402,285
2013,"Emden, Stadt",insgesamt,zeitlich befristet,Anzahl,RH03402,620
2013,"Oldenburg (Oldb), Stadt",männlich,zeitlich befristet,Anzahl,RH03403,1210
2013,"Oldenburg (Oldb), Stadt",weiblich,zeitlich befristet,Anzahl,RH03403,1405
2013,"Oldenburg (Oldb), Stadt",insgesamt,zeitlich befristet,Anzahl,RH03403,2615
2013,"Osnabrück, Stadt",männlich,zeitlich befristet,Anzahl,RH03404,1360
2013,"Osnabrück, Stadt",weiblich,zeitlich befristet,Anzahl,RH03404,1685
2013,"Osnabrück, Stadt",insgesamt,zeitlich befristet,Anzahl,RH03404,3050
2013,"Wilhelmshaven, Stadt",männlich,zeitlich befristet,Anzahl,RH03405,455
2013,"Wilhelmshaven, Stadt",weiblich,zeitlich befristet,Anzahl,RH03405,485
2013,"Wilhelmshaven, Stadt",insgesamt,zeitlich befristet,Anzahl,RH03405,940
2013,"Ammerland",männlich,zeitlich befristet,Anzahl,RH03451,345
2013,"Ammerland",weiblich,zeitlich befristet,Anzahl,RH03451,410
2013,"Ammerland",insgesamt,zeitlich befristet,Anzahl,RH03451,755
2013,"Aurich",männlich,zeitlich befristet,Anzahl,RH03452,650
2013,"Aurich",weiblich,zeitlich befristet,Anzahl,RH03452,720
2013,"Aurich",insgesamt,zeitlich befristet,Anzahl,RH03452,1370
2013,"Cloppenburg",männlich,zeitlich befristet,Anzahl,RH03453,715
2013,"Cloppenburg",weiblich,zeitlich befristet,Anzahl,RH03453,850
2013,"Cloppenburg",insgesamt,zeitlich befristet,Anzahl,RH03453,1565
2013,"Emsland",männlich,zeitlich befristet,Anzahl,RH03454,1010
2013,"Emsland",weiblich,zeitlich befristet,Anzahl,RH03454,1160
2013,"Emsland",insgesamt,zeitlich befristet,Anzahl,RH03454,2170
2013,"Friesland",männlich,zeitlich befristet,Anzahl,RH03455,240
2013,"Friesland",weiblich,zeitlich befristet,Anzahl,RH03455,265
2013,"Friesland",insgesamt,zeitlich befristet,Anzahl,RH03455,505
2013,"Grafschaft Bentheim",männlich,zeitlich befristet,Anzahl,RH03456,510
2013,"Grafschaft Bentheim",weiblich,zeitlich befristet,Anzahl,RH03456,575
2013,"Grafschaft Bentheim",insgesamt,zeitlich befristet,Anzahl,RH03456,1085
2013,"Leer",männlich,zeitlich befristet,Anzahl,RH03457,475
2013,"Leer",weiblich,zeitlich befristet,Anzahl,RH03457,560
2013,"Leer",insgesamt,zeitlich befristet,Anzahl,RH03457,1035
2013,"Oldenburg",männlich,zeitlich befristet,Anzahl,RH03458,485
2013,"Oldenburg",weiblich,zeitlich befristet,Anzahl,RH03458,590
2013,"Oldenburg",insgesamt,zeitlich befristet,Anzahl,RH03458,1070
2013,"Osnabrück",männlich,zeitlich befristet,Anzahl,RH03459,1040
2013,"Osnabrück",weiblich,zeitlich befristet,Anzahl,RH03459,1285
2013,"Osnabrück",insgesamt,zeitlich befristet,Anzahl,RH03459,2325
2013,"Vechta",männlich,zeitlich befristet,Anzahl,RH03460,905
2013,"Vechta",weiblich,zeitlich befristet,Anzahl,RH03460,1030
2013,"Vechta",insgesamt,zeitlich befristet,Anzahl,RH03460,1935
2013,"Wesermarsch",männlich,zeitlich befristet,Anzahl,RH03461,355
2013,"Wesermarsch",weiblich,zeitlich befristet,Anzahl,RH03461,365
2013,"Wesermarsch",insgesamt,zeitlich befristet,Anzahl,RH03461,720
2013,"Wittmund",männlich,zeitlich befristet,Anzahl,RH03462,115
2013,"Wittmund",weiblich,zeitlich befristet,Anzahl,RH03462,165
2013,"Wittmund",insgesamt,zeitlich befristet,Anzahl,RH03462,280
2013,"Statistische Region Weser-Ems",männlich,zeitlich befristet,Anzahl,RH034,10825
2013,"Statistische Region Weser-Ems",weiblich,zeitlich befristet,Anzahl,RH034,12540
2013,"Statistische Region Weser-Ems",insgesamt,zeitlich befristet,Anzahl,RH034,23370
2013,"Niedersachsen",männlich,zeitlich befristet,Anzahl,RH030,44645
2013,"Niedersachsen",weiblich,zeitlich befristet,Anzahl,RH030,49860
2013,"Niedersachsen",insgesamt,zeitlich befristet,Anzahl,RH030,94505
2012,"Braunschweig, Stadt",männlich,zeitlich befristet,Anzahl,RH03101,2380
2012,"Braunschweig, Stadt",weiblich,zeitlich befristet,Anzahl,RH03101,2305
2012,"Braunschweig, Stadt",insgesamt,zeitlich befristet,Anzahl,RH03101,4680
2012,"Salzgitter, Stadt",männlich,zeitlich befristet,Anzahl,RH03102,885
2012,"Salzgitter, Stadt",weiblich,zeitlich befristet,Anzahl,RH03102,1065
2012,"Salzgitter, Stadt",insgesamt,zeitlich befristet,Anzahl,RH03102,1950
2012,"Wolfsburg, Stadt",männlich,zeitlich befristet,Anzahl,RH03103,1105
2012,"Wolfsburg, Stadt",weiblich,zeitlich befristet,Anzahl,RH03103,1170
2012,"Wolfsburg, Stadt",insgesamt,zeitlich befristet,Anzahl,RH03103,2275
2012,"Gifhorn",männlich,zeitlich befristet,Anzahl,RH03151,665
2012,"Gifhorn",weiblich,zeitlich befristet,Anzahl,RH03151,780
2012,"Gifhorn",insgesamt,zeitlich befristet,Anzahl,RH03151,1445
2012,"Goslar",männlich,zeitlich befristet,Anzahl,RH03153,1275
2012,"Goslar",weiblich,zeitlich befristet,Anzahl,RH03153,965
2012,"Goslar",insgesamt,zeitlich befristet,Anzahl,RH03153,2240
2012,"Helmstedt",männlich,zeitlich befristet,Anzahl,RH03154,275
2012,"Helmstedt",weiblich,zeitlich befristet,Anzahl,RH03154,295
2012,"Helmstedt",insgesamt,zeitlich befristet,Anzahl,RH03154,570
2012,"Northeim",männlich,zeitlich befristet,Anzahl,RH03155,605
2012,"Northeim",weiblich,zeitlich befristet,Anzahl,RH03155,685
2012,"Northeim",insgesamt,zeitlich befristet,Anzahl,RH03155,1290
2012,"Peine",männlich,zeitlich befristet,Anzahl,RH03157,760
2012,"Peine",weiblich,zeitlich befristet,Anzahl,RH03157,905
2012,"Peine",insgesamt,zeitlich befristet,Anzahl,RH03157,1665
2012,"Wolfenbüttel",männlich,zeitlich befristet,Anzahl,RH03158,500
2012,"Wolfenbüttel",weiblich,zeitlich befristet,Anzahl,RH03158,490
2012,"Wolfenbüttel",insgesamt,zeitlich befristet,Anzahl,RH03158,990
2012,"Göttingen",männlich,zeitlich befristet,Anzahl,RH03159,2790
2012,"Göttingen",weiblich,zeitlich befristet,Anzahl,RH03159,3035
2012,"Göttingen",insgesamt,zeitlich befristet,Anzahl,RH03159,5825
2012,"Statistische Region Braunschweig",männlich,zeitlich befristet,Anzahl,RH031,11240
2012,"Statistische Region Braunschweig",weiblich,zeitlich befristet,Anzahl,RH031,11690
2012,"Statistische Region Braunschweig",insgesamt,zeitlich befristet,Anzahl,RH031,22925
2012,"Region Hannover",männlich,zeitlich befristet,Anzahl,RH03241,10750
2012,"Region Hannover",weiblich,zeitlich befristet,Anzahl,RH03241,12165
2012,"Region Hannover",insgesamt,zeitlich befristet,Anzahl,RH03241,22915
2012,"Diepholz",männlich,zeitlich befristet,Anzahl,RH03251,750
2012,"Diepholz",weiblich,zeitlich befristet,Anzahl,RH03251,955
2012,"Diepholz",insgesamt,zeitlich befristet,Anzahl,RH03251,1705
2012,"Hameln-Pyrmont",männlich,zeitlich befristet,Anzahl,RH03252,880
2012,"Hameln-Pyrmont",weiblich,zeitlich befristet,Anzahl,RH03252,1015
2012,"Hameln-Pyrmont",insgesamt,zeitlich befristet,Anzahl,RH03252,1895
2012,"Hildesheim",männlich,zeitlich befristet,Anzahl,RH03254,1395
2012,"Hildesheim",weiblich,zeitlich befristet,Anzahl,RH03254,1495
2012,"Hildesheim",insgesamt,zeitlich befristet,Anzahl,RH03254,2890
2012,"Holzminden",männlich,zeitlich befristet,Anzahl,RH03255,300
2012,"Holzminden",weiblich,zeitlich befristet,Anzahl,RH03255,325
2012,"Holzminden",insgesamt,zeitlich befristet,Anzahl,RH03255,620
2012,"Nienburg (Weser)",männlich,zeitlich befristet,Anzahl,RH03256,525
2012,"Nienburg (Weser)",weiblich,zeitlich befristet,Anzahl,RH03256,630
2012,"Nienburg (Weser)",insgesamt,zeitlich befristet,Anzahl,RH03256,1155
2012,"Schaumburg",männlich,zeitlich befristet,Anzahl,RH03257,605
2012,"Schaumburg",weiblich,zeitlich befristet,Anzahl,RH03257,820
2012,"Schaumburg",insgesamt,zeitlich befristet,Anzahl,RH03257,1430
2012,"Statistische Region Hannover",männlich,zeitlich befristet,Anzahl,RH032,15200
2012,"Statistische Region Hannover",weiblich,zeitlich befristet,Anzahl,RH032,17405
2012,"Statistische Region Hannover",insgesamt,zeitlich befristet,Anzahl,RH032,32605
2012,"Celle",männlich,zeitlich befristet,Anzahl,RH03351,835
2012,"Celle",weiblich,zeitlich befristet,Anzahl,RH03351,940
2012,"Celle",insgesamt,zeitlich befristet,Anzahl,RH03351,1775
2012,"Cuxhaven",männlich,zeitlich befristet,Anzahl,RH03352,695
2012,"Cuxhaven",weiblich,zeitlich befristet,Anzahl,RH03352,690
2012,"Cuxhaven",insgesamt,zeitlich befristet,Anzahl,RH03352,1385
2012,"Harburg",männlich,zeitlich befristet,Anzahl,RH03353,1080
2012,"Harburg",weiblich,zeitlich befristet,Anzahl,RH03353,1355
2012,"Harburg",insgesamt,zeitlich befristet,Anzahl,RH03353,2435
2012,"Lüchow-Dannenberg",männlich,zeitlich befristet,Anzahl,RH03354,100
2012,"Lüchow-Dannenberg",weiblich,zeitlich befristet,Anzahl,RH03354,120
2012,"Lüchow-Dannenberg",insgesamt,zeitlich befristet,Anzahl,RH03354,220
2012,"Lüneburg",männlich,zeitlich befristet,Anzahl,RH03355,735
2012,"Lüneburg",weiblich,zeitlich befristet,Anzahl,RH03355,915
2012,"Lüneburg",insgesamt,zeitlich befristet,Anzahl,RH03355,1645
2012,"Osterholz",männlich,zeitlich befristet,Anzahl,RH03356,470
2012,"Osterholz",weiblich,zeitlich befristet,Anzahl,RH03356,590
2012,"Osterholz",insgesamt,zeitlich befristet,Anzahl,RH03356,1065
2012,"Rotenburg (Wümme)",männlich,zeitlich befristet,Anzahl,RH03357,550
2012,"Rotenburg (Wümme)",weiblich,zeitlich befristet,Anzahl,RH03357,590
2012,"Rotenburg (Wümme)",insgesamt,zeitlich befristet,Anzahl,RH03357,1140
2012,"Heidekreis",männlich,zeitlich befristet,Anzahl,RH03358,760
2012,"Heidekreis",weiblich,zeitlich befristet,Anzahl,RH03358,745
2012,"Heidekreis",insgesamt,zeitlich befristet,Anzahl,RH03358,1505
2012,"Stade",männlich,zeitlich befristet,Anzahl,RH03359,815
2012,"Stade",weiblich,zeitlich befristet,Anzahl,RH03359,920
2012,"Stade",insgesamt,zeitlich befristet,Anzahl,RH03359,1735
2012,"Uelzen",männlich,zeitlich befristet,Anzahl,RH03360,265
2012,"Uelzen",weiblich,zeitlich befristet,Anzahl,RH03360,300
2012,"Uelzen",insgesamt,zeitlich befristet,Anzahl,RH03360,560
2012,"Verden",männlich,zeitlich befristet,Anzahl,RH03361,655
2012,"Verden",weiblich,zeitlich befristet,Anzahl,RH03361,805
2012,"Verden",insgesamt,zeitlich befristet,Anzahl,RH03361,1460
2012,"Statistische Region Lüneburg",männlich,zeitlich befristet,Anzahl,RH033,6960
2012,"Statistische Region Lüneburg",weiblich,zeitlich befristet,Anzahl,RH033,7965
2012,"Statistische Region Lüneburg",insgesamt,zeitlich befristet,Anzahl,RH033,14925
2012,"Delmenhorst, Stadt",männlich,zeitlich befristet,Anzahl,RH03401,625
2012,"Delmenhorst, Stadt",weiblich,zeitlich befristet,Anzahl,RH03401,710
2012,"Delmenhorst, Stadt",insgesamt,zeitlich befristet,Anzahl,RH03401,1335
2012,"Emden, Stadt",männlich,zeitlich befristet,Anzahl,RH03402,310
2012,"Emden, Stadt",weiblich,zeitlich befristet,Anzahl,RH03402,270
2012,"Emden, Stadt",insgesamt,zeitlich befristet,Anzahl,RH03402,580
2012,"Oldenburg (Oldb), Stadt",männlich,zeitlich befristet,Anzahl,RH03403,1170
2012,"Oldenburg (Oldb), Stadt",weiblich,zeitlich befristet,Anzahl,RH03403,1415
2012,"Oldenburg (Oldb), Stadt",insgesamt,zeitlich befristet,Anzahl,RH03403,2585
2012,"Osnabrück, Stadt",männlich,zeitlich befristet,Anzahl,RH03404,1345
2012,"Osnabrück, Stadt",weiblich,zeitlich befristet,Anzahl,RH03404,1725
2012,"Osnabrück, Stadt",insgesamt,zeitlich befristet,Anzahl,RH03404,3065
2012,"Wilhelmshaven, Stadt",männlich,zeitlich befristet,Anzahl,RH03405,505
2012,"Wilhelmshaven, Stadt",weiblich,zeitlich befristet,Anzahl,RH03405,495
2012,"Wilhelmshaven, Stadt",insgesamt,zeitlich befristet,Anzahl,RH03405,1000
2012,"Ammerland",männlich,zeitlich befristet,Anzahl,RH03451,365
2012,"Ammerland",weiblich,zeitlich befristet,Anzahl,RH03451,385
2012,"Ammerland",insgesamt,zeitlich befristet,Anzahl,RH03451,750
2012,"Aurich",männlich,zeitlich befristet,Anzahl,RH03452,650
2012,"Aurich",weiblich,zeitlich befristet,Anzahl,RH03452,735
2012,"Aurich",insgesamt,zeitlich befristet,Anzahl,RH03452,1385
2012,"Cloppenburg",männlich,zeitlich befristet,Anzahl,RH03453,750
2012,"Cloppenburg",weiblich,zeitlich befristet,Anzahl,RH03453,870
2012,"Cloppenburg",insgesamt,zeitlich befristet,Anzahl,RH03453,1615
2012,"Emsland",männlich,zeitlich befristet,Anzahl,RH03454,1040
2012,"Emsland",weiblich,zeitlich befristet,Anzahl,RH03454,1185
2012,"Emsland",insgesamt,zeitlich befristet,Anzahl,RH03454,2220
2012,"Friesland",männlich,zeitlich befristet,Anzahl,RH03455,265
2012,"Friesland",weiblich,zeitlich befristet,Anzahl,RH03455,280
2012,"Friesland",insgesamt,zeitlich befristet,Anzahl,RH03455,545
2012,"Grafschaft Bentheim",männlich,zeitlich befristet,Anzahl,RH03456,505
2012,"Grafschaft Bentheim",weiblich,zeitlich befristet,Anzahl,RH03456,595
2012,"Grafschaft Bentheim",insgesamt,zeitlich befristet,Anzahl,RH03456,1100
2012,"Leer",männlich,zeitlich befristet,Anzahl,RH03457,520
2012,"Leer",weiblich,zeitlich befristet,Anzahl,RH03457,535
2012,"Leer",insgesamt,zeitlich befristet,Anzahl,RH03457,1055
2012,"Oldenburg",männlich,zeitlich befristet,Anzahl,RH03458,510
2012,"Oldenburg",weiblich,zeitlich befristet,Anzahl,RH03458,620
2012,"Oldenburg",insgesamt,zeitlich befristet,Anzahl,RH03458,1130
2012,"Osnabrück",männlich,zeitlich befristet,Anzahl,RH03459,1080
2012,"Osnabrück",weiblich,zeitlich befristet,Anzahl,RH03459,1365
2012,"Osnabrück",insgesamt,zeitlich befristet,Anzahl,RH03459,2445
2012,"Vechta",männlich,zeitlich befristet,Anzahl,RH03460,915
2012,"Vechta",weiblich,zeitlich befristet,Anzahl,RH03460,1065
2012,"Vechta",insgesamt,zeitlich befristet,Anzahl,RH03460,1980
2012,"Wesermarsch",männlich,zeitlich befristet,Anzahl,RH03461,415
2012,"Wesermarsch",weiblich,zeitlich befristet,Anzahl,RH03461,420
2012,"Wesermarsch",insgesamt,zeitlich befristet,Anzahl,RH03461,835
2012,"Wittmund",männlich,zeitlich befristet,Anzahl,RH03462,125
2012,"Wittmund",weiblich,zeitlich befristet,Anzahl,RH03462,160
2012,"Wittmund",insgesamt,zeitlich befristet,Anzahl,RH03462,285
2012,"Statistische Region Weser-Ems",männlich,zeitlich befristet,Anzahl,RH034,11090
2012,"Statistische Region Weser-Ems",weiblich,zeitlich befristet,Anzahl,RH034,12835
2012,"Statistische Region Weser-Ems",insgesamt,zeitlich befristet,Anzahl,RH034,23925
2012,"Niedersachsen",männlich,zeitlich befristet,Anzahl,RH030,44490
2012,"Niedersachsen",weiblich,zeitlich befristet,Anzahl,RH030,49895
2012,"Niedersachsen",insgesamt,zeitlich befristet,Anzahl,RH030,94385
2011,"Braunschweig, Stadt",männlich,zeitlich befristet,Anzahl,RH03101,2255
2011,"Braunschweig, Stadt",weiblich,zeitlich befristet,Anzahl,RH03101,2270
2011,"Braunschweig, Stadt",insgesamt,zeitlich befristet,Anzahl,RH03101,4525
2011,"Salzgitter, Stadt",männlich,zeitlich befristet,Anzahl,RH03102,895
2011,"Salzgitter, Stadt",weiblich,zeitlich befristet,Anzahl,RH03102,1090
2011,"Salzgitter, Stadt",insgesamt,zeitlich befristet,Anzahl,RH03102,1985
2011,"Wolfsburg, Stadt",männlich,zeitlich befristet,Anzahl,RH03103,985
2011,"Wolfsburg, Stadt",weiblich,zeitlich befristet,Anzahl,RH03103,1060
2011,"Wolfsburg, Stadt",insgesamt,zeitlich befristet,Anzahl,RH03103,2045
2011,"Gifhorn",männlich,zeitlich befristet,Anzahl,RH03151,660
2011,"Gifhorn",weiblich,zeitlich befristet,Anzahl,RH03151,765
2011,"Gifhorn",insgesamt,zeitlich befristet,Anzahl,RH03151,1425
2011,"Goslar",männlich,zeitlich befristet,Anzahl,RH03153,1255
2011,"Goslar",weiblich,zeitlich befristet,Anzahl,RH03153,935
2011,"Goslar",insgesamt,zeitlich befristet,Anzahl,RH03153,2190
2011,"Helmstedt",männlich,zeitlich befristet,Anzahl,RH03154,265
2011,"Helmstedt",weiblich,zeitlich befristet,Anzahl,RH03154,305
2011,"Helmstedt",insgesamt,zeitlich befristet,Anzahl,RH03154,570
2011,"Northeim",männlich,zeitlich befristet,Anzahl,RH03155,570
2011,"Northeim",weiblich,zeitlich befristet,Anzahl,RH03155,650
2011,"Northeim",insgesamt,zeitlich befristet,Anzahl,RH03155,1220
2011,"Peine",männlich,zeitlich befristet,Anzahl,RH03157,810
2011,"Peine",weiblich,zeitlich befristet,Anzahl,RH03157,980
2011,"Peine",insgesamt,zeitlich befristet,Anzahl,RH03157,1790
2011,"Wolfenbüttel",männlich,zeitlich befristet,Anzahl,RH03158,450
2011,"Wolfenbüttel",weiblich,zeitlich befristet,Anzahl,RH03158,490
2011,"Wolfenbüttel",insgesamt,zeitlich befristet,Anzahl,RH03158,940
2011,"Göttingen",männlich,zeitlich befristet,Anzahl,RH03159,2620
2011,"Göttingen",weiblich,zeitlich befristet,Anzahl,RH03159,2975
2011,"Göttingen",insgesamt,zeitlich befristet,Anzahl,RH03159,5595
2011,"Statistische Region Braunschweig",männlich,zeitlich befristet,Anzahl,RH031,10760
2011,"Statistische Region Braunschweig",weiblich,zeitlich befristet,Anzahl,RH031,11525
2011,"Statistische Region Braunschweig",insgesamt,zeitlich befristet,Anzahl,RH031,22285
2011,"Region Hannover",männlich,zeitlich befristet,Anzahl,RH03241,10815
2011,"Region Hannover",weiblich,zeitlich befristet,Anzahl,RH03241,12470
2011,"Region Hannover",insgesamt,zeitlich befristet,Anzahl,RH03241,23285
2011,"Diepholz",männlich,zeitlich befristet,Anzahl,RH03251,735
2011,"Diepholz",weiblich,zeitlich befristet,Anzahl,RH03251,925
2011,"Diepholz",insgesamt,zeitlich befristet,Anzahl,RH03251,1660
2011,"Hameln-Pyrmont",männlich,zeitlich befristet,Anzahl,RH03252,850
2011,"Hameln-Pyrmont",weiblich,zeitlich befristet,Anzahl,RH03252,955
2011,"Hameln-Pyrmont",insgesamt,zeitlich befristet,Anzahl,RH03252,1810
2011,"Hildesheim",männlich,zeitlich befristet,Anzahl,RH03254,1335
2011,"Hildesheim",weiblich,zeitlich befristet,Anzahl,RH03254,1505
2011,"Hildesheim",insgesamt,zeitlich befristet,Anzahl,RH03254,2840
2011,"Holzminden",männlich,zeitlich befristet,Anzahl,RH03255,285
2011,"Holzminden",weiblich,zeitlich befristet,Anzahl,RH03255,320
2011,"Holzminden",insgesamt,zeitlich befristet,Anzahl,RH03255,605
2011,"Nienburg (Weser)",männlich,zeitlich befristet,Anzahl,RH03256,535
2011,"Nienburg (Weser)",weiblich,zeitlich befristet,Anzahl,RH03256,605
2011,"Nienburg (Weser)",insgesamt,zeitlich befristet,Anzahl,RH03256,1140
2011,"Schaumburg",männlich,zeitlich befristet,Anzahl,RH03257,645
2011,"Schaumburg",weiblich,zeitlich befristet,Anzahl,RH03257,845
2011,"Schaumburg",insgesamt,zeitlich befristet,Anzahl,RH03257,1490
2011,"Statistische Region Hannover",männlich,zeitlich befristet,Anzahl,RH032,15200
2011,"Statistische Region Hannover",weiblich,zeitlich befristet,Anzahl,RH032,17630
2011,"Statistische Region Hannover",insgesamt,zeitlich befristet,Anzahl,RH032,32830
2011,"Celle",männlich,zeitlich befristet,Anzahl,RH03351,850
2011,"Celle",weiblich,zeitlich befristet,Anzahl,RH03351,920
2011,"Celle",insgesamt,zeitlich befristet,Anzahl,RH03351,1770
2011,"Cuxhaven",männlich,zeitlich befristet,Anzahl,RH03352,635
2011,"Cuxhaven",weiblich,zeitlich befristet,Anzahl,RH03352,650
2011,"Cuxhaven",insgesamt,zeitlich befristet,Anzahl,RH03352,1285
2011,"Harburg",männlich,zeitlich befristet,Anzahl,RH03353,1070
2011,"Harburg",weiblich,zeitlich befristet,Anzahl,RH03353,1370
2011,"Harburg",insgesamt,zeitlich befristet,Anzahl,RH03353,2445
2011,"Lüchow-Dannenberg",männlich,zeitlich befristet,Anzahl,RH03354,95
2011,"Lüchow-Dannenberg",weiblich,zeitlich befristet,Anzahl,RH03354,120
2011,"Lüchow-Dannenberg",insgesamt,zeitlich befristet,Anzahl,RH03354,215
2011,"Lüneburg",männlich,zeitlich befristet,Anzahl,RH03355,715
2011,"Lüneburg",weiblich,zeitlich befristet,Anzahl,RH03355,860
2011,"Lüneburg",insgesamt,zeitlich befristet,Anzahl,RH03355,1575
2011,"Osterholz",männlich,zeitlich befristet,Anzahl,RH03356,485
2011,"Osterholz",weiblich,zeitlich befristet,Anzahl,RH03356,605
2011,"Osterholz",insgesamt,zeitlich befristet,Anzahl,RH03356,1090
2011,"Rotenburg (Wümme)",männlich,zeitlich befristet,Anzahl,RH03357,530
2011,"Rotenburg (Wümme)",weiblich,zeitlich befristet,Anzahl,RH03357,615
2011,"Rotenburg (Wümme)",insgesamt,zeitlich befristet,Anzahl,RH03357,1145
2011,"Heidekreis",männlich,zeitlich befristet,Anzahl,RH03358,670
2011,"Heidekreis",weiblich,zeitlich befristet,Anzahl,RH03358,705
2011,"Heidekreis",insgesamt,zeitlich befristet,Anzahl,RH03358,1375
2011,"Stade",männlich,zeitlich befristet,Anzahl,RH03359,800
2011,"Stade",weiblich,zeitlich befristet,Anzahl,RH03359,945
2011,"Stade",insgesamt,zeitlich befristet,Anzahl,RH03359,1745
2011,"Uelzen",männlich,zeitlich befristet,Anzahl,RH03360,250
2011,"Uelzen",weiblich,zeitlich befristet,Anzahl,RH03360,300
2011,"Uelzen",insgesamt,zeitlich befristet,Anzahl,RH03360,550
2011,"Verden",männlich,zeitlich befristet,Anzahl,RH03361,720
2011,"Verden",weiblich,zeitlich befristet,Anzahl,RH03361,870
2011,"Verden",insgesamt,zeitlich befristet,Anzahl,RH03361,1590
2011,"Statistische Region Lüneburg",männlich,zeitlich befristet,Anzahl,RH033,6825
2011,"Statistische Region Lüneburg",weiblich,zeitlich befristet,Anzahl,RH033,7955
2011,"Statistische Region Lüneburg",insgesamt,zeitlich befristet,Anzahl,RH033,14780
2011,"Delmenhorst, Stadt",männlich,zeitlich befristet,Anzahl,RH03401,640
2011,"Delmenhorst, Stadt",weiblich,zeitlich befristet,Anzahl,RH03401,715
2011,"Delmenhorst, Stadt",insgesamt,zeitlich befristet,Anzahl,RH03401,1355
2011,"Emden, Stadt",männlich,zeitlich befristet,Anzahl,RH03402,290
2011,"Emden, Stadt",weiblich,zeitlich befristet,Anzahl,RH03402,265
2011,"Emden, Stadt",insgesamt,zeitlich befristet,Anzahl,RH03402,560
2011,"Oldenburg (Oldb), Stadt",männlich,zeitlich befristet,Anzahl,RH03403,1210
2011,"Oldenburg (Oldb), Stadt",weiblich,zeitlich befristet,Anzahl,RH03403,1320
2011,"Oldenburg (Oldb), Stadt",insgesamt,zeitlich befristet,Anzahl,RH03403,2530
2011,"Osnabrück, Stadt",männlich,zeitlich befristet,Anzahl,RH03404,1300
2011,"Osnabrück, Stadt",weiblich,zeitlich befristet,Anzahl,RH03404,1660
2011,"Osnabrück, Stadt",insgesamt,zeitlich befristet,Anzahl,RH03404,2955
