Year,Gebietseinheit,Geschlecht,ohne Aufenthaltstitel,Units,GeoCode,Value
2017,"Diepholz",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03251,13.4142545907252
2017,"Hameln-Pyrmont",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03252,10.4784978800727
2017,"Hameln-Pyrmont",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03252,8.68700265251989
2017,"Hameln-Pyrmont",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03252,9.6232985121874
2017,"Hildesheim",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03254,15.0690495532088
2017,"Hildesheim",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03254,7.83564261825131
2017,"Hildesheim",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03254,11.7453347969265
2017,"Holzminden",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03255,17.3728813559322
2017,"Holzminden",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03255,12.5628140703518
2017,"Holzminden",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03255,15.1724137931034
2017,"Nienburg (Weser)",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03256,10.4035874439462
2017,"Nienburg (Weser)",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03256,9.01916572717024
2017,"Nienburg (Weser)",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03256,9.79020979020979
2017,"Schaumburg",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03257,16.0677966101695
2017,"Schaumburg",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03257,11.2641815235008
2017,"Schaumburg",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03257,13.8427464008859
2017,"Statistische Region Hannover",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH032,10.0930435414698
2017,"Statistische Region Hannover",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH032,6.73437109797719
2017,"Statistische Region Hannover",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH032,8.52719194427737
2017,"Celle",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03351,11.898211829436
2017,"Celle",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03351,7.79220779220779
2017,"Celle",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03351,9.97766195085629
2017,"Cuxhaven",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03352,11.8137595552467
2017,"Cuxhaven",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03352,8.22259136212625
2017,"Cuxhaven",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03352,10.1778282255013
2017,"Harburg",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03353,21.6699801192843
2017,"Harburg",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03353,5.12474713418746
2017,"Harburg",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03353,14.6494992846924
2017,"Lüchow-Dannenberg",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03354,13.1868131868132
2017,"Lüchow-Dannenberg",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03354,10.655737704918
2017,"Lüchow-Dannenberg",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03354,11.9922630560928
2017,"Lüneburg",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03355,13.8888888888889
2017,"Lüneburg",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03355,8.73161764705882
2017,"Lüneburg",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03355,11.5654688145394
2017,"Osterholz",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03356,12.2541603630862
2017,"Osterholz",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03356,9.98363338788871
2017,"Osterholz",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03356,11.1635220125786
2017,"Rotenburg (Wümme)",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03357,15.0563607085346
2017,"Rotenburg (Wümme)",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03357,8.7378640776699
2017,"Rotenburg (Wümme)",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03357,12.3559243891194
2017,"Heidekreis",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03358,14.5574855252275
2017,"Heidekreis",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03358,11.6803278688525
2017,"Heidekreis",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03358,13.3241758241758
2017,"Stade",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03359,13.5448136958711
2017,"Stade",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03359,8.70748299319728
2017,"Stade",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03359,11.4872685185185
2017,"Uelzen",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03360,11.9584055459272
2017,"Uelzen",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03360,7.14285714285714
2017,"Uelzen",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03360,9.74695407685098
2017,"Verden",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03361,15.1541095890411
2017,"Verden",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03361,7.28051391862955
2017,"Verden",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03361,11.6079923882017
2017,"Statistische Region Lüneburg",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH033,14.6644697423607
2017,"Statistische Region Lüneburg",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH033,8.24577861163227
2017,"Statistische Region Lüneburg",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH033,11.8190904547726
2017,"Delmenhorst, Stadt",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03401,5.4421768707483
2017,"Delmenhorst, Stadt",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03401,4.57290767903365
2017,"Delmenhorst, Stadt",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03401,4.99597099113618
2017,"Emden, Stadt",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03402,12.1765601217656
2017,"Emden, Stadt",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03402,9.13348946135831
2017,"Emden, Stadt",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03402,10.9778597785978
2017,"Oldenburg (Oldb), Stadt",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03403,12.7200454287337
2017,"Oldenburg (Oldb), Stadt",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03403,10.3271327774214
2017,"Oldenburg (Oldb), Stadt",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03403,11.5998794817716
2017,"Osnabrück, Stadt",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03404,13.9579349904398
2017,"Osnabrück, Stadt",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03404,7.3339483394834
2017,"Osnabrück, Stadt",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03404,10.9554672799498
2017,"Wilhelmshaven, Stadt",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03405,8.79368658399098
2017,"Wilhelmshaven, Stadt",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03405,7.53323485967504
2017,"Wilhelmshaven, Stadt",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03405,8.24808184143223
2017,"Ammerland",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03451,13.1828978622328
2017,"Ammerland",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03451,9.88200589970502
2017,"Ammerland",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03451,11.7105263157895
2017,"Aurich",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03452,17.1606864274571
2017,"Aurich",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03452,10.6471816283925
2017,"Aurich",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03452,14.375
2017,"Cloppenburg",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03453,7.58793969849246
2017,"Cloppenburg",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03453,6.05633802816901
2017,"Cloppenburg",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03453,6.95014662756598
2017,"Emsland",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03454,8.44214317874831
2017,"Emsland",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03454,6.9971870604782
2017,"Emsland",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03454,7.86439747460884
2017,"Friesland",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03455,23.0314960629921
2017,"Friesland",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03455,19.2825112107623
2017,"Friesland",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03455,21.1740041928721
2017,"Grafschaft Bentheim",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03456,5.4553264604811
2017,"Grafschaft Bentheim",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03456,3
2017,"Grafschaft Bentheim",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03456,4.3755912961211
2017,"Leer",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03457,13.3425990271022
2017,"Leer",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03457,8.71143375680581
2017,"Leer",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03457,11.3341204250295
2017,"Oldenburg",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03458,6.9713400464756
2017,"Oldenburg",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03458,5.69105691056911
2017,"Oldenburg",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03458,6.46153846153846
2017,"Osnabrück",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03459,10.4617182933957
2017,"Osnabrück",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03459,8.5383502170767
2017,"Osnabrück",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03459,9.60232783705141
2017,"Vechta",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03460,5.25554484088717
2017,"Vechta",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03460,3.68802902055623
2017,"Vechta",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03460,4.53326180257511
2017,"Wesermarsch",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03461,14.5758661887694
2017,"Wesermarsch",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03461,11.1287758346582
2017,"Wesermarsch",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03461,13.1058020477816
2017,"Wittmund",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03462,15.3284671532847
2017,"Wittmund",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03462,11.8852459016393
2017,"Wittmund",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03462,13.4874759152216
2017,"Statistische Region Weser-Ems",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH034,10.1240481893254
2017,"Statistische Region Weser-Ems",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH034,7.44031093836757
2017,"Statistische Region Weser-Ems",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH034,8.95230412423112
2017,"Niedersachsen",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH030,11.5191300467388
2017,"Niedersachsen",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH030,7.79002534962545
2017,"Niedersachsen",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH030,9.83317457456942
2016,"Braunschweig, Stadt",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03101,17.2436531486977
2016,"Braunschweig, Stadt",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03101,10.126582278481
2016,"Braunschweig, Stadt",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03101,13.9539007092199
2016,"Salzgitter, Stadt",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03102,12.6821370750135
2016,"Salzgitter, Stadt",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03102,9.58005249343832
2016,"Salzgitter, Stadt",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03102,11.31181522061
2016,"Wolfsburg, Stadt",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03103,10.8885464817668
2016,"Wolfsburg, Stadt",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03103,7.4673304293715
2016,"Wolfsburg, Stadt",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03103,9.34158694428813
2016,"Gifhorn",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03151,22.1561969439728
2016,"Gifhorn",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03151,12.8282828282828
2016,"Gifhorn",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03151,17.8966789667897
2016,"Goslar",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03153,18.3534743202417
2016,"Goslar",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03153,15.4146341463415
2016,"Goslar",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03153,17.0710940825883
2016,"Helmstedt",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03154,27.6150627615063
2016,"Helmstedt",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03154,18.6792452830189
2016,"Helmstedt",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03154,23.8362760834671
2016,"Northeim",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03155,24.1061130334487
2016,"Northeim",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03155,18.7979539641944
2016,"Northeim",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03155,21.5888417222559
2016,"Peine",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03157,17.148182665424
2016,"Peine",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03157,10.8910891089109
2016,"Peine",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03157,14.2785065590313
2016,"Wolfenbüttel",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03158,26.8844221105528
2016,"Wolfenbüttel",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03158,19.7885196374622
2016,"Wolfenbüttel",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03158,23.7311385459534
2016,"Göttingen",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03159,22.4398625429553
2016,"Göttingen",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03159,16.3515016685206
2016,"Göttingen",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03159,19.5113251293027
2016,"Statistische Region Braunschweig",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH031,18.6827186444996
2016,"Statistische Region Braunschweig",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH031,13.006300630063
2016,"Statistische Region Braunschweig",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH031,16.072474251662
2016,"Region Hannover",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03241,10.7798420291467
2016,"Region Hannover",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03241,6.57026889903602
2016,"Region Hannover",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03241,8.81263519720271
2016,"Diepholz",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03251,18.6594202898551
2016,"Diepholz",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03251,14.7382920110193
2016,"Diepholz",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03251,16.8275418275418
2016,"Hameln-Pyrmont",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03252,15.5737704918033
2016,"Hameln-Pyrmont",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03252,13.104414856342
2016,"Hameln-Pyrmont",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03252,14.4042482575506
2016,"Hildesheim",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03254,20.9399916072178
2016,"Hildesheim",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03254,11.1444277861069
2016,"Hildesheim",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03254,16.4499201460187
2016,"Holzminden",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03255,26.7094017094017
2016,"Holzminden",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03255,17.8117048346056
2016,"Holzminden",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03255,22.5581395348837
2016,"Nienburg (Weser)",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03256,23.2333010648596
2016,"Nienburg (Weser)",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03256,20.9964412811388
2016,"Nienburg (Weser)",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03256,22.228144989339
2016,"Schaumburg",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03257,20.8363903154806
2016,"Schaumburg",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03257,17.0120898100173
2016,"Schaumburg",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03257,19.0873015873016
2016,"Statistische Region Hannover",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH032,13.7572734829593
2016,"Statistische Region Hannover",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH032,9.13115180973874
2016,"Statistische Region Hannover",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH032,11.6044195770295
2016,"Celle",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03351,20.1888162672476
2016,"Celle",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03351,13.9896373056995
2016,"Celle",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03351,17.3175542406312
2016,"Cuxhaven",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03352,18.439226519337
2016,"Cuxhaven",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03352,13.0653266331658
2016,"Cuxhaven",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03352,16.0045402951192
2016,"Harburg",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03353,28.7319422150883
2016,"Harburg",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03353,6.22655663915979
2016,"Harburg",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03353,19.3880736809241
2016,"Lüchow-Dannenberg",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03354,18.0952380952381
2016,"Lüchow-Dannenberg",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03354,16.4
2016,"Lüchow-Dannenberg",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03354,17.3451327433628
2016,"Lüneburg",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03355,20.6240487062405
2016,"Lüneburg",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03355,12.1414913957935
2016,"Lüneburg",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03355,16.864406779661
2016,"Osterholz",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03356,20.5882352941176
2016,"Osterholz",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03356,16.2751677852349
2016,"Osterholz",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03356,18.5185185185185
2016,"Rotenburg (Wümme)",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03357,23.3787029623699
2016,"Rotenburg (Wümme)",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03357,13.3928571428571
2016,"Rotenburg (Wümme)",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03357,19.2164179104478
2016,"Heidekreis",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03358,23.6
2016,"Heidekreis",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03358,18.6094069529652
2016,"Heidekreis",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03358,21.4093357271095
2016,"Stade",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03359,25.3024723829563
2016,"Stade",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03359,17.3976608187135
2016,"Stade",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03359,21.9944937289691
2016,"Uelzen",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03360,19.3430656934307
2016,"Uelzen",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03360,12.719298245614
2016,"Uelzen",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03360,16.3346613545817
2016,"Verden",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03361,21.4986619090098
2016,"Verden",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03361,10.2247191011236
2016,"Verden",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH03361,16.5091994032819
2016,"Statistische Region Lüneburg",männlich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH033,22.6798588740604
2016,"Statistische Region Lüneburg",weiblich,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH033,13.3385795789888
2016,"Statistische Region Lüneburg",insgesamt,"Anteil der Ausländerinnen und Ausländer ohne Aufenthaltstite",Prozent,RH033,18.587312532322
