Year,Gebietseinheit,Land der Staatsangehörigkeit,Units,GeoCode,Value
2015,"Lüchow-Dannenberg",Ukraine,Veränderung gegenüber 2005 in %,K03354,+20
2015,"Lüneburg",Ukraine,Veränderung gegenüber 2005 in %,K03355,+17.0454545454545
2015,"Osterholz",Ukraine,Veränderung gegenüber 2005 in %,K03356,+19.2307692307692
2015,"Rotenburg (Wümme)",Ukraine,Veränderung gegenüber 2005 in %,K03357,+15.5844155844156
2015,"Heidekreis",Ukraine,Veränderung gegenüber 2005 in %,K03358,+32.967032967033
2015,"Stade",Ukraine,Veränderung gegenüber 2005 in %,K03359,+16.5137614678899
2015,"Uelzen",Ukraine,Veränderung gegenüber 2005 in %,K03360,+57.5757575757576
2015,"Verden",Ukraine,Veränderung gegenüber 2005 in %,K03361,+9.375
2015,"Statistische Region Lüneburg",Ukraine,Veränderung gegenüber 2005 in %,K033,+23.4169653524492
2015,"Delmenhorst, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03401,-20.7407407407407
2015,"Emden, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03402,+18.75
2015,"Oldenburg (Oldb), Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03403,-5.66801619433198
2015,"Osnabrück, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03404,-38.6554621848739
2015,"Wilhelmshaven, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03405,-11.1111111111111
2015,"Ammerland",Ukraine,Veränderung gegenüber 2005 in %,K03451,+53.125
2015,"Aurich",Ukraine,Veränderung gegenüber 2005 in %,K03452,+28.2051282051282
2015,"Cloppenburg",Ukraine,Veränderung gegenüber 2005 in %,K03453,+40.9523809523809
2015,"Emsland",Ukraine,Veränderung gegenüber 2005 in %,K03454,+24.5901639344262
2015,"Friesland",Ukraine,Veränderung gegenüber 2005 in %,K03455,+33.3333333333333
2015,"Grafschaft Bentheim",Ukraine,Veränderung gegenüber 2005 in %,K03456,+80.8510638297872
2015,"Leer",Ukraine,Veränderung gegenüber 2005 in %,K03457,+35.4838709677419
2015,"Oldenburg",Ukraine,Veränderung gegenüber 2005 in %,K03458,+100
2015,"Osnabrück",Ukraine,Veränderung gegenüber 2005 in %,K03459,+13.4615384615385
2015,"Vechta",Ukraine,Veränderung gegenüber 2005 in %,K03460,+3.2520325203252
2015,"Wesermarsch",Ukraine,Veränderung gegenüber 2005 in %,K03461,-14.2857142857143
2015,"Wittmund",Ukraine,Veränderung gegenüber 2005 in %,K03462,+18.1818181818182
2015,"Statistische Region Weser-Ems",Ukraine,Veränderung gegenüber 2005 in %,K034,-7.98875953432356
2015,"Niedersachsen",Ukraine,Veränderung gegenüber 2005 in %,K030,-11.3417154667585
2016,"Braunschweig, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03101,+12.2159090909091
2016,"Salzgitter, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03102,+39.7058823529412
2016,"Wolfsburg, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03103,+59.3406593406593
2016,"Gifhorn",Ukraine,Veränderung gegenüber 2005 in %,K03151,+14.5833333333333
2016,"Goslar",Ukraine,Veränderung gegenüber 2005 in %,K03153,+14.1304347826087
2016,"Helmstedt",Ukraine,Veränderung gegenüber 2005 in %,K03154,+22.2222222222222
2016,"Northeim",Ukraine,Veränderung gegenüber 2005 in %,K03155,+61.0169491525424
2016,"Peine",Ukraine,Veränderung gegenüber 2005 in %,K03157,+89.1891891891892
2016,"Wolfenbüttel",Ukraine,Veränderung gegenüber 2005 in %,K03158,-5.66037735849057
2016,"Göttingen",Ukraine,Veränderung gegenüber 2005 in %,K03159,-12.8787878787879
2016,"Statistische Region Braunschweig",Ukraine,Veränderung gegenüber 2005 in %,K031,+11.5411681914145
2016,"Region Hannover",Ukraine,Veränderung gegenüber 2005 in %,K03241,-25.15787677078
2016,"dav. Hannover, Lhst.",Ukraine,Veränderung gegenüber 2005 in %,K03241001,-28.6912751677852
2016,"dav. Hannover, Umland",Ukraine,Veränderung gegenüber 2005 in %,K03241999,-9.71585701191567
2016,"Diepholz",Ukraine,Veränderung gegenüber 2005 in %,K03251,+35.5932203389831
2016,"Hameln-Pyrmont",Ukraine,Veränderung gegenüber 2005 in %,K03252,-26.1811023622047
2016,"Hildesheim",Ukraine,Veränderung gegenüber 2005 in %,K03254,+25
2016,"Holzminden",Ukraine,Veränderung gegenüber 2005 in %,K03255,+95.6521739130435
2016,"Nienburg (Weser)",Ukraine,Veränderung gegenüber 2005 in %,K03256,+12.0689655172414
2016,"Schaumburg",Ukraine,Veränderung gegenüber 2005 in %,K03257,-17.4311926605505
2016,"Statistische Region Hannover",Ukraine,Veränderung gegenüber 2005 in %,K032,-21.9000437126621
2016,"Celle",Ukraine,Veränderung gegenüber 2005 in %,K03351,+6.19469026548673
2016,"Cuxhaven",Ukraine,Veränderung gegenüber 2005 in %,K03352,+41.7910447761194
2016,"Harburg",Ukraine,Veränderung gegenüber 2005 in %,K03353,+46.3414634146341
2016,"Lüchow-Dannenberg",Ukraine,Veränderung gegenüber 2005 in %,K03354,+25
2016,"Lüneburg",Ukraine,Veränderung gegenüber 2005 in %,K03355,+13.6363636363636
2016,"Osterholz",Ukraine,Veränderung gegenüber 2005 in %,K03356,+15.3846153846154
2016,"Rotenburg (Wümme)",Ukraine,Veränderung gegenüber 2005 in %,K03357,+16.8831168831169
2016,"Heidekreis",Ukraine,Veränderung gegenüber 2005 in %,K03358,+31.8681318681319
2016,"Stade",Ukraine,Veränderung gegenüber 2005 in %,K03359,+33.0275229357798
2016,"Uelzen",Ukraine,Veränderung gegenüber 2005 in %,K03360,+66.6666666666667
2016,"Verden",Ukraine,Veränderung gegenüber 2005 in %,K03361,+17.1875
2016,"Statistische Region Lüneburg",Ukraine,Veränderung gegenüber 2005 in %,K033,+26.6427718040621
2016,"Delmenhorst, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03401,-24.0740740740741
2016,"Emden, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03402,+25
2016,"Oldenburg (Oldb), Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03403,-14.9797570850202
2016,"Osnabrück, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03404,-40.1260504201681
2016,"Wilhelmshaven, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03405,+1.85185185185185
2016,"Ammerland",Ukraine,Veränderung gegenüber 2005 in %,K03451,+87.5
2016,"Aurich",Ukraine,Veränderung gegenüber 2005 in %,K03452,+53.8461538461538
2016,"Cloppenburg",Ukraine,Veränderung gegenüber 2005 in %,K03453,+80.9523809523809
2016,"Emsland",Ukraine,Veränderung gegenüber 2005 in %,K03454,+31.1475409836066
2016,"Friesland",Ukraine,Veränderung gegenüber 2005 in %,K03455,-7.40740740740741
2016,"Grafschaft Bentheim",Ukraine,Veränderung gegenüber 2005 in %,K03456,+112.765957446809
2016,"Leer",Ukraine,Veränderung gegenüber 2005 in %,K03457,+29.0322580645161
2016,"Oldenburg",Ukraine,Veränderung gegenüber 2005 in %,K03458,+163.157894736842
2016,"Osnabrück",Ukraine,Veränderung gegenüber 2005 in %,K03459,+17.3076923076923
2016,"Vechta",Ukraine,Veränderung gegenüber 2005 in %,K03460,+17.8861788617886
2016,"Wesermarsch",Ukraine,Veränderung gegenüber 2005 in %,K03461,-7.14285714285714
2016,"Wittmund",Ukraine,Veränderung gegenüber 2005 in %,K03462,-9.09090909090909
2016,"Statistische Region Weser-Ems",Ukraine,Veränderung gegenüber 2005 in %,K034,-4.25531914893617
2016,"Niedersachsen",Ukraine,Veränderung gegenüber 2005 in %,K030,-10.5235962797106
2017,"Braunschweig, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03101,+9.375
2017,"Salzgitter, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03102,+39.7058823529412
2017,"Wolfsburg, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03103,+64.8351648351648
2017,"Gifhorn",Ukraine,Veränderung gegenüber 2005 in %,K03151,+19.7916666666667
2017,"Goslar",Ukraine,Veränderung gegenüber 2005 in %,K03153,+19.5652173913043
2017,"Helmstedt",Ukraine,Veränderung gegenüber 2005 in %,K03154,+11.1111111111111
2017,"Northeim",Ukraine,Veränderung gegenüber 2005 in %,K03155,+52.5423728813559
2017,"Peine",Ukraine,Veränderung gegenüber 2005 in %,K03157,+89.1891891891892
2017,"Wolfenbüttel",Ukraine,Veränderung gegenüber 2005 in %,K03158,+3.77358490566038
2017,"Göttingen",Ukraine,Veränderung gegenüber 2005 in %,K03159,-8.14393939393939
2017,"Statistische Region Braunschweig",Ukraine,Veränderung gegenüber 2005 in %,K031,+12.9486277269529
2017,"Region Hannover",Ukraine,Veränderung gegenüber 2005 in %,K03241,-24.9871991807476
2017,"dav. Hannover, Lhst.",Ukraine,Veränderung gegenüber 2005 in %,K03241001,-28.6912751677852
2017,"dav. Hannover, Umland",Ukraine,Veränderung gegenüber 2005 in %,K03241999,-8.79926672777269
2017,"Diepholz",Ukraine,Veränderung gegenüber 2005 in %,K03251,+39.8305084745763
2017,"Hameln-Pyrmont",Ukraine,Veränderung gegenüber 2005 in %,K03252,-25.1968503937008
2017,"Hildesheim",Ukraine,Veränderung gegenüber 2005 in %,K03254,+40.9574468085106
2017,"Holzminden",Ukraine,Veränderung gegenüber 2005 in %,K03255,+73.9130434782609
2017,"Nienburg (Weser)",Ukraine,Veränderung gegenüber 2005 in %,K03256,+20.6896551724138
2017,"Schaumburg",Ukraine,Veränderung gegenüber 2005 in %,K03257,-17.4311926605505
2017,"Statistische Region Hannover",Ukraine,Veränderung gegenüber 2005 in %,K032,-21.2443537811453
2017,"Celle",Ukraine,Veränderung gegenüber 2005 in %,K03351,+10.6194690265487
2017,"Cuxhaven",Ukraine,Veränderung gegenüber 2005 in %,K03352,+41.7910447761194
2017,"Harburg",Ukraine,Veränderung gegenüber 2005 in %,K03353,+46.3414634146341
2017,"Lüchow-Dannenberg",Ukraine,Veränderung gegenüber 2005 in %,K03354,+50
2017,"Lüneburg",Ukraine,Veränderung gegenüber 2005 in %,K03355,+13.6363636363636
2017,"Osterholz",Ukraine,Veränderung gegenüber 2005 in %,K03356,+15.3846153846154
2017,"Rotenburg (Wümme)",Ukraine,Veränderung gegenüber 2005 in %,K03357,+16.8831168831169
2017,"Heidekreis",Ukraine,Veränderung gegenüber 2005 in %,K03358,+37.3626373626374
2017,"Stade",Ukraine,Veränderung gegenüber 2005 in %,K03359,+33.0275229357798
2017,"Uelzen",Ukraine,Veränderung gegenüber 2005 in %,K03360,+66.6666666666667
2017,"Verden",Ukraine,Veränderung gegenüber 2005 in %,K03361,+17.1875
2017,"Statistische Region Lüneburg",Ukraine,Veränderung gegenüber 2005 in %,K033,+30.2270011947431
2017,"Delmenhorst, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03401,-22.2222222222222
2017,"Emden, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03402,+56.25
2017,"Oldenburg (Oldb), Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03403,-12.9554655870445
2017,"Osnabrück, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03404,-40.6512605042017
2017,"Wilhelmshaven, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03405,-7.40740740740741
2017,"Ammerland",Ukraine,Veränderung gegenüber 2005 in %,K03451,+87.5
2017,"Aurich",Ukraine,Veränderung gegenüber 2005 in %,K03452,+79.4871794871795
2017,"Cloppenburg",Ukraine,Veränderung gegenüber 2005 in %,K03453,+114.285714285714
2017,"Emsland",Ukraine,Veränderung gegenüber 2005 in %,K03454,+47.5409836065574
2017,"Friesland",Ukraine,Veränderung gegenüber 2005 in %,K03455,+11.1111111111111
2017,"Grafschaft Bentheim",Ukraine,Veränderung gegenüber 2005 in %,K03456,+91.4893617021277
2017,"Leer",Ukraine,Veränderung gegenüber 2005 in %,K03457,+37.0967741935484
2017,"Oldenburg",Ukraine,Veränderung gegenüber 2005 in %,K03458,+189.473684210526
2017,"Osnabrück",Ukraine,Veränderung gegenüber 2005 in %,K03459,+25
2017,"Vechta",Ukraine,Veränderung gegenüber 2005 in %,K03460,+21.9512195121951
2017,"Wesermarsch",Ukraine,Veränderung gegenüber 2005 in %,K03461,-14.2857142857143
2017,"Wittmund",Ukraine,Veränderung gegenüber 2005 in %,K03462,-9.09090909090909
2017,"Statistische Region Weser-Ems",Ukraine,Veränderung gegenüber 2005 in %,K034,+0.160578081091931
2017,"Niedersachsen",Ukraine,Veränderung gegenüber 2005 in %,K030,-8.75818119187048
2018,"Braunschweig, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03101,+12.2159090909091
2018,"Salzgitter, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03102,+47.0588235294118
2018,"Wolfsburg, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03103,+81.3186813186813
2018,"Gifhorn",Ukraine,Veränderung gegenüber 2005 in %,K03151,+35.4166666666667
2018,"Goslar",Ukraine,Veränderung gegenüber 2005 in %,K03153,+30.4347826086957
2018,"Helmstedt",Ukraine,Veränderung gegenüber 2005 in %,K03154,+22.2222222222222
2018,"Northeim",Ukraine,Veränderung gegenüber 2005 in %,K03155,+77.9661016949153
2018,"Peine",Ukraine,Veränderung gegenüber 2005 in %,K03157,+116.216216216216
2018,"Wolfenbüttel",Ukraine,Veränderung gegenüber 2005 in %,K03158,+3.77358490566038
2018,"Göttingen",Ukraine,Veränderung gegenüber 2005 in %,K03159,-6.25
2018,"Statistische Region Braunschweig",Ukraine,Veränderung gegenüber 2005 in %,K031,+19.9859254046446
2018,"Region Hannover",Ukraine,Veränderung gegenüber 2005 in %,K03241,-24.2191500256016
2018,"dav. Hannover, Lhst.",Ukraine,Veränderung gegenüber 2005 in %,K03241001,-28.4815436241611
2018,"dav. Hannover, Umland",Ukraine,Veränderung gegenüber 2005 in %,K03241999,-5.59120073327223
2018,"Diepholz",Ukraine,Veränderung gegenüber 2005 in %,K03251,+39.8305084745763
2018,"Hameln-Pyrmont",Ukraine,Veränderung gegenüber 2005 in %,K03252,-29.1338582677165
2018,"Hildesheim",Ukraine,Veränderung gegenüber 2005 in %,K03254,+51.5957446808511
2018,"Holzminden",Ukraine,Veränderung gegenüber 2005 in %,K03255,+117.391304347826
2018,"Nienburg (Weser)",Ukraine,Veränderung gegenüber 2005 in %,K03256,+29.3103448275862
2018,"Schaumburg",Ukraine,Veränderung gegenüber 2005 in %,K03257,-12.8440366972477
2018,"Statistische Region Hannover",Ukraine,Veränderung gegenüber 2005 in %,K032,-20.2243916654524
2018,"Celle",Ukraine,Veränderung gegenüber 2005 in %,K03351,+19.4690265486726
2018,"Cuxhaven",Ukraine,Veränderung gegenüber 2005 in %,K03352,+86.5671641791045
2018,"Harburg",Ukraine,Veränderung gegenüber 2005 in %,K03353,+66.6666666666667
2018,"Lüchow-Dannenberg",Ukraine,Veränderung gegenüber 2005 in %,K03354,+75
2018,"Lüneburg",Ukraine,Veränderung gegenüber 2005 in %,K03355,+25
2018,"Osterholz",Ukraine,Veränderung gegenüber 2005 in %,K03356,+15.3846153846154
2018,"Rotenburg (Wümme)",Ukraine,Veränderung gegenüber 2005 in %,K03357,+29.8701298701299
2018,"Heidekreis",Ukraine,Veränderung gegenüber 2005 in %,K03358,+48.3516483516484
2018,"Stade",Ukraine,Veränderung gegenüber 2005 in %,K03359,+33.0275229357798
2018,"Uelzen",Ukraine,Veränderung gegenüber 2005 in %,K03360,+66.6666666666667
2018,"Verden",Ukraine,Veränderung gegenüber 2005 in %,K03361,+32.8125
2018,"Statistische Region Lüneburg",Ukraine,Veränderung gegenüber 2005 in %,K033,+42.1744324970131
2018,"Delmenhorst, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03401,-24.0740740740741
2018,"Emden, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03402,+56.25
2018,"Oldenburg (Oldb), Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03403,-12.9554655870445
2018,"Osnabrück, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03404,-41.1764705882353
2018,"Wilhelmshaven, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03405,+1.85185185185185
2018,"Ammerland",Ukraine,Veränderung gegenüber 2005 in %,K03451,+103.125
2018,"Aurich",Ukraine,Veränderung gegenüber 2005 in %,K03452,+79.4871794871795
2018,"Cloppenburg",Ukraine,Veränderung gegenüber 2005 in %,K03453,+161.904761904762
2018,"Emsland",Ukraine,Veränderung gegenüber 2005 in %,K03454,+80.327868852459
2018,"Friesland",Ukraine,Veränderung gegenüber 2005 in %,K03455,+11.1111111111111
2018,"Grafschaft Bentheim",Ukraine,Veränderung gegenüber 2005 in %,K03456,+112.765957446809
2018,"Leer",Ukraine,Veränderung gegenüber 2005 in %,K03457,+37.0967741935484
2018,"Oldenburg",Ukraine,Veränderung gegenüber 2005 in %,K03458,+215.789473684211
2018,"Osnabrück",Ukraine,Veränderung gegenüber 2005 in %,K03459,+40.3846153846154
2018,"Vechta",Ukraine,Veränderung gegenüber 2005 in %,K03460,+38.2113821138211
2018,"Wesermarsch",Ukraine,Veränderung gegenüber 2005 in %,K03461,-21.4285714285714
2018,"Wittmund",Ukraine,Veränderung gegenüber 2005 in %,K03462,+36.3636363636364
2018,"Statistische Region Weser-Ems",Ukraine,Veränderung gegenüber 2005 in %,K034,+6.78442392613408
2018,"Niedersachsen",Ukraine,Veränderung gegenüber 2005 in %,K030,-5.01205649328281
2019,"Braunschweig, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03101,+20.7386363636364
2019,"Salzgitter, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03102,+69.1176470588235
2019,"Wolfsburg, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03103,+92.3076923076923
2019,"Gifhorn",Ukraine,Veränderung gegenüber 2005 in %,K03151,+40.625
2019,"Goslar",Ukraine,Veränderung gegenüber 2005 in %,K03153,+46.7391304347826
2019,"Helmstedt",Ukraine,Veränderung gegenüber 2005 in %,K03154,+33.3333333333333
2019,"Northeim",Ukraine,Veränderung gegenüber 2005 in %,K03155,+94.9152542372881
2019,"Peine",Ukraine,Veränderung gegenüber 2005 in %,K03157,+129.72972972973
2019,"Wolfenbüttel",Ukraine,Veränderung gegenüber 2005 in %,K03158,+3.77358490566038
2019,"Göttingen",Ukraine,Veränderung gegenüber 2005 in %,K03159,-8.14393939393939
2019,"Statistische Region Braunschweig",Ukraine,Veränderung gegenüber 2005 in %,K031,+25.615763546798
2019,"Region Hannover",Ukraine,Veränderung gegenüber 2005 in %,K03241,-23.8777948455368
2019,"dav. Hannover, Lhst.",Ukraine,Veränderung gegenüber 2005 in %,K03241001,-27.5377516778523
2019,"dav. Hannover, Umland",Ukraine,Veränderung gegenüber 2005 in %,K03241999,-7.8826764436297
2019,"Diepholz",Ukraine,Veränderung gegenüber 2005 in %,K03251,+52.5423728813559
2019,"Hameln-Pyrmont",Ukraine,Veränderung gegenüber 2005 in %,K03252,-26.1811023622047
2019,"Hildesheim",Ukraine,Veränderung gegenüber 2005 in %,K03254,+51.5957446808511
2019,"Holzminden",Ukraine,Veränderung gegenüber 2005 in %,K03255,+139.130434782609
2019,"Nienburg (Weser)",Ukraine,Veränderung gegenüber 2005 in %,K03256,+20.6896551724138
2019,"Schaumburg",Ukraine,Veränderung gegenüber 2005 in %,K03257,-8.25688073394495
2019,"Statistische Region Hannover",Ukraine,Veränderung gegenüber 2005 in %,K032,-19.5687017339356
2019,"Celle",Ukraine,Veränderung gegenüber 2005 in %,K03351,+23.8938053097345
2019,"Cuxhaven",Ukraine,Veränderung gegenüber 2005 in %,K03352,+79.1044776119403
2019,"Harburg",Ukraine,Veränderung gegenüber 2005 in %,K03353,+95.1219512195122
2019,"Lüchow-Dannenberg",Ukraine,Veränderung gegenüber 2005 in %,K03354,+50
2019,"Lüneburg",Ukraine,Veränderung gegenüber 2005 in %,K03355,+25
2019,"Osterholz",Ukraine,Veränderung gegenüber 2005 in %,K03356,+15.3846153846154
2019,"Rotenburg (Wümme)",Ukraine,Veränderung gegenüber 2005 in %,K03357,+49.3506493506493
2019,"Heidekreis",Ukraine,Veränderung gegenüber 2005 in %,K03358,+70.3296703296703
2019,"Stade",Ukraine,Veränderung gegenüber 2005 in %,K03359,+28.4403669724771
2019,"Uelzen",Ukraine,Veränderung gegenüber 2005 in %,K03360,+112.121212121212
2019,"Verden",Ukraine,Veränderung gegenüber 2005 in %,K03361,+40.625
2019,"Statistische Region Lüneburg",Ukraine,Veränderung gegenüber 2005 in %,K033,+52.3297491039427
2019,"Delmenhorst, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03401,-18.5185185185185
2019,"Emden, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03402,+71.875
2019,"Oldenburg (Oldb), Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03403,-12.9554655870445
2019,"Osnabrück, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03404,-42.7521008403361
2019,"Wilhelmshaven, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03405,+20.3703703703704
2019,"Ammerland",Ukraine,Veränderung gegenüber 2005 in %,K03451,+118.75
2019,"Aurich",Ukraine,Veränderung gegenüber 2005 in %,K03452,+105.128205128205
2019,"Cloppenburg",Ukraine,Veränderung gegenüber 2005 in %,K03453,+152.380952380952
2019,"Emsland",Ukraine,Veränderung gegenüber 2005 in %,K03454,+109.016393442623
2019,"Friesland",Ukraine,Veränderung gegenüber 2005 in %,K03455,+29.6296296296296
2019,"Grafschaft Bentheim",Ukraine,Veränderung gegenüber 2005 in %,K03456,+123.404255319149
2019,"Leer",Ukraine,Veränderung gegenüber 2005 in %,K03457,+109.677419354839
2019,"Oldenburg",Ukraine,Veränderung gegenüber 2005 in %,K03458,+84.2105263157895
2019,"Osnabrück",Ukraine,Veränderung gegenüber 2005 in %,K03459,+57.6923076923077
2019,"Vechta",Ukraine,Veränderung gegenüber 2005 in %,K03460,+30.0813008130081
2019,"Wesermarsch",Ukraine,Veränderung gegenüber 2005 in %,K03461,-7.14285714285714
2019,"Wittmund",Ukraine,Veränderung gegenüber 2005 in %,K03462,-9.09090909090909
2019,"Statistische Region Weser-Ems",Ukraine,Veränderung gegenüber 2005 in %,K034,+10.9995985547973
2019,"Niedersachsen",Ukraine,Veränderung gegenüber 2005 in %,K030,-2.29934550465036
2020,"Braunschweig, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03101,+17.8977272727273
2020,"Salzgitter, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03102,+105.882352941176
2020,"Wolfsburg, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03103,+92.3076923076923
2020,"Gifhorn",Ukraine,Veränderung gegenüber 2005 in %,K03151,+61.4583333333333
2020,"Goslar",Ukraine,Veränderung gegenüber 2005 in %,K03153,+57.6086956521739
2020,"Helmstedt",Ukraine,Veränderung gegenüber 2005 in %,K03154,+55.5555555555556
2020,"Northeim",Ukraine,Veränderung gegenüber 2005 in %,K03155,+77.9661016949153
2020,"Peine",Ukraine,Veränderung gegenüber 2005 in %,K03157,+129.72972972973
2020,"Wolfenbüttel",Ukraine,Veränderung gegenüber 2005 in %,K03158,+13.2075471698113
2020,"Göttingen",Ukraine,Veränderung gegenüber 2005 in %,K03159,-8.14393939393939
2020,"Statistische Region Braunschweig",Ukraine,Veränderung gegenüber 2005 in %,K031,+29.1344123856439
2020,"Region Hannover",Ukraine,Veränderung gegenüber 2005 in %,K03241,-26.1819423109746
2020,"dav. Hannover, Lhst.",Ukraine,Veränderung gegenüber 2005 in %,K03241001,-30.7885906040268
2020,"dav. Hannover, Umland",Ukraine,Veränderung gegenüber 2005 in %,K03241999,-6.50779101741522
2020,"Diepholz",Ukraine,Veränderung gegenüber 2005 in %,K03251,+56.7796610169492
2020,"Hameln-Pyrmont",Ukraine,Veränderung gegenüber 2005 in %,K03252,-25.1968503937008
2020,"Hildesheim",Ukraine,Veränderung gegenüber 2005 in %,K03254,+51.5957446808511
2020,"Holzminden",Ukraine,Veränderung gegenüber 2005 in %,K03255,+95.6521739130435
2020,"Nienburg (Weser)",Ukraine,Veränderung gegenüber 2005 in %,K03256,+55.1724137931034
2020,"Schaumburg",Ukraine,Veränderung gegenüber 2005 in %,K03257,+0.917431192660551
2020,"Statistische Region Hannover",Ukraine,Veränderung gegenüber 2005 in %,K032,-21.1714993443101
2020,"Celle",Ukraine,Veränderung gegenüber 2005 in %,K03351,+23.8938053097345
2020,"Cuxhaven",Ukraine,Veränderung gegenüber 2005 in %,K03352,+94.0298507462687
2020,"Harburg",Ukraine,Veränderung gegenüber 2005 in %,K03353,+103.252032520325
2020,"Lüchow-Dannenberg",Ukraine,Veränderung gegenüber 2005 in %,K03354,+175
2020,"Lüneburg",Ukraine,Veränderung gegenüber 2005 in %,K03355,+30.6818181818182
2020,"Osterholz",Ukraine,Veränderung gegenüber 2005 in %,K03356,+34.6153846153846
2020,"Rotenburg (Wümme)",Ukraine,Veränderung gegenüber 2005 in %,K03357,+49.3506493506493
2020,"Heidekreis",Ukraine,Veränderung gegenüber 2005 in %,K03358,+59.3406593406593
2020,"Stade",Ukraine,Veränderung gegenüber 2005 in %,K03359,+28.4403669724771
2020,"Uelzen",Ukraine,Veränderung gegenüber 2005 in %,K03360,+142.424242424242
2020,"Verden",Ukraine,Veränderung gegenüber 2005 in %,K03361,+48.4375
2020,"Statistische Region Lüneburg",Ukraine,Veränderung gegenüber 2005 in %,K033,+59.4982078853047
2020,"Delmenhorst, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03401,-16.6666666666667
2020,"Emden, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03402,+103.125
2020,"Oldenburg (Oldb), Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03403,-8.90688259109312
2020,"Osnabrück, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03404,-43.2773109243698
2020,"Wilhelmshaven, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03405,+20.3703703703704
2020,"Ammerland",Ukraine,Veränderung gegenüber 2005 in %,K03451,+165.625
2020,"Aurich",Ukraine,Veränderung gegenüber 2005 in %,K03452,+130.769230769231
2020,"Cloppenburg",Ukraine,Veränderung gegenüber 2005 in %,K03453,+142.857142857143
2020,"Emsland",Ukraine,Veränderung gegenüber 2005 in %,K03454,+117.213114754098
2020,"Friesland",Ukraine,Veränderung gegenüber 2005 in %,K03455,+66.6666666666667
2020,"Grafschaft Bentheim",Ukraine,Veränderung gegenüber 2005 in %,K03456,+134.042553191489
2020,"Leer",Ukraine,Veränderung gegenüber 2005 in %,K03457,+93.5483870967742
2020,"Oldenburg",Ukraine,Veränderung gegenüber 2005 in %,K03458,+97.3684210526316
2020,"Osnabrück",Ukraine,Veränderung gegenüber 2005 in %,K03459,+63.4615384615385
2020,"Vechta",Ukraine,Veränderung gegenüber 2005 in %,K03460,+34.1463414634146
2020,"Wesermarsch",Ukraine,Veränderung gegenüber 2005 in %,K03461,-21.4285714285714
2020,"Wittmund",Ukraine,Veränderung gegenüber 2005 in %,K03462,+36.3636363636364
2020,"Statistische Region Weser-Ems",Ukraine,Veränderung gegenüber 2005 in %,K034,+13.6089923725411
2020,"Niedersachsen",Ukraine,Veränderung gegenüber 2005 in %,K030,-1.73957974509128
2021,"Braunschweig, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03101,+22.1590909090909
2021,"Salzgitter, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03102,+120.588235294118
2021,"Wolfsburg, Stadt",Ukraine,Veränderung gegenüber 2005 in %,K03103,+97.8021978021978
