Year,Gebietseinheit,Schulgliederung,Nationalität,Units,GeoCode,Value
2020,"Osnabrück",Förderschule,Deutsche,Anzahl,K03459,52
2020,"Vechta",Förderschule,Deutsche,Anzahl,K03460,48
2020,"Wesermarsch",Förderschule,Deutsche,Anzahl,K03461,15
2020,"Wittmund",Förderschule,Deutsche,Anzahl,K03462,0
2020,"Statistische Region Weser-Ems",Förderschule,Deutsche,Anzahl,K034,528
2020,"Niedersachsen",Förderschule,Deutsche,Anzahl,,1238
2021,"Braunschweig, Stadt",Förderschule,Deutsche,Anzahl,K03101,77
2021,"Salzgitter, Stadt",Förderschule,Deutsche,Anzahl,K03102,15
2021,"Wolfsburg, Stadt",Förderschule,Deutsche,Anzahl,K03103,12
2021,"Gifhorn",Förderschule,Deutsche,Anzahl,K03151,26
2021,"Goslar",Förderschule,Deutsche,Anzahl,K03153,54
2021,"Helmstedt",Förderschule,Deutsche,Anzahl,K03154,16
2021,"Northeim",Förderschule,Deutsche,Anzahl,K03155,28
2021,"Peine",Förderschule,Deutsche,Anzahl,K03157,13
2021,"Wolfenbüttel",Förderschule,Deutsche,Anzahl,K03158,24
2021,"Göttingen",Förderschule,Deutsche,Anzahl,K03159,90
2021,"Statistische Region Braunschweig",Förderschule,Deutsche,Anzahl,K031,355
2021,"Region Hannover",Förderschule,Deutsche,Anzahl,K03241,229
2021,"dav. Hannover, Lhst.",Förderschule,Deutsche,Anzahl,K03241001,160
2021,"dav. Hannover, Umland",Förderschule,Deutsche,Anzahl,K03241999,69
2021,"Diepholz",Förderschule,Deutsche,Anzahl,K03251,44
2021,"Hameln-Pyrmont",Förderschule,Deutsche,Anzahl,K03252,0
2021,"Hildesheim",Förderschule,Deutsche,Anzahl,K03254,69
2021,"Holzminden",Förderschule,Deutsche,Anzahl,K03255,0
2021,"Nienburg (Weser)",Förderschule,Deutsche,Anzahl,K03256,12
2021,"Schaumburg",Förderschule,Deutsche,Anzahl,K03257,0
2021,"Statistische Region Hannover",Förderschule,Deutsche,Anzahl,K032,354
2021,"Celle",Förderschule,Deutsche,Anzahl,K03351,70
2021,"Cuxhaven",Förderschule,Deutsche,Anzahl,K03352,13
2021,"Harburg",Förderschule,Deutsche,Anzahl,K03353,25
2021,"Lüchow-Dannenberg",Förderschule,Deutsche,Anzahl,K03354,36
2021,"Lüneburg",Förderschule,Deutsche,Anzahl,K03355,0
2021,"Osterholz",Förderschule,Deutsche,Anzahl,K03356,0
2021,"Rotenburg (Wümme)",Förderschule,Deutsche,Anzahl,K03357,29
2021,"Heidekreis",Förderschule,Deutsche,Anzahl,K03358,43
2021,"Stade",Förderschule,Deutsche,Anzahl,K03359,26
2021,"Uelzen",Förderschule,Deutsche,Anzahl,K03360,13
2021,"Verden",Förderschule,Deutsche,Anzahl,K03361,21
2021,"Statistische Region Lüneburg",Förderschule,Deutsche,Anzahl,K033,276
2021,"Delmenhorst, Stadt",Förderschule,Deutsche,Anzahl,K03401,24
2021,"Emden, Stadt",Förderschule,Deutsche,Anzahl,K03402,0
2021,"Oldenburg (Oldb), Stadt",Förderschule,Deutsche,Anzahl,K03403,39
2021,"Osnabrück, Stadt",Förderschule,Deutsche,Anzahl,K03404,89
2021,"Wilhelmshaven, Stadt",Förderschule,Deutsche,Anzahl,K03405,7
2021,"Ammerland",Förderschule,Deutsche,Anzahl,K03451,61
2021,"Aurich",Förderschule,Deutsche,Anzahl,K03452,80
2021,"Cloppenburg",Förderschule,Deutsche,Anzahl,K03453,48
2021,"Emsland",Förderschule,Deutsche,Anzahl,K03454,77
2021,"Friesland",Förderschule,Deutsche,Anzahl,K03455,43
2021,"Grafschaft Bentheim",Förderschule,Deutsche,Anzahl,K03456,33
2021,"Leer",Förderschule,Deutsche,Anzahl,K03457,19
2021,"Oldenburg",Förderschule,Deutsche,Anzahl,K03458,57
2021,"Osnabrück",Förderschule,Deutsche,Anzahl,K03459,66
2021,"Vechta",Förderschule,Deutsche,Anzahl,K03460,52
2021,"Wesermarsch",Förderschule,Deutsche,Anzahl,K03461,25
2021,"Wittmund",Förderschule,Deutsche,Anzahl,K03462,0
2021,"Statistische Region Weser-Ems",Förderschule,Deutsche,Anzahl,K034,720
2021,"Niedersachsen",Förderschule,Deutsche,Anzahl,,1705
2022,"Braunschweig, Stadt",Förderschule,Deutsche,Anzahl,K03101,69
2022,"Salzgitter, Stadt",Förderschule,Deutsche,Anzahl,K03102,6
2022,"Wolfsburg, Stadt",Förderschule,Deutsche,Anzahl,K03103,24
2022,"Gifhorn",Förderschule,Deutsche,Anzahl,K03151,26
2022,"Goslar",Förderschule,Deutsche,Anzahl,K03153,54
2022,"Helmstedt",Förderschule,Deutsche,Anzahl,K03154,19
2022,"Northeim",Förderschule,Deutsche,Anzahl,K03155,38
2022,"Peine",Förderschule,Deutsche,Anzahl,K03157,13
2022,"Wolfenbüttel",Förderschule,Deutsche,Anzahl,K03158,28
2022,"Göttingen",Förderschule,Deutsche,Anzahl,K03159,84
2022,"Statistische Region Braunschweig",Förderschule,Deutsche,Anzahl,K031,361
2022,"Region Hannover",Förderschule,Deutsche,Anzahl,K03241,198
2022,"dav. Hannover, Lhst.",Förderschule,Deutsche,Anzahl,K03241001,154
2022,"dav. Hannover, Umland",Förderschule,Deutsche,Anzahl,K03241999,44
2022,"Diepholz",Förderschule,Deutsche,Anzahl,K03251,48
2022,"Hameln-Pyrmont",Förderschule,Deutsche,Anzahl,K03252,0
2022,"Hildesheim",Förderschule,Deutsche,Anzahl,K03254,81
2022,"Holzminden",Förderschule,Deutsche,Anzahl,K03255,0
2022,"Nienburg (Weser)",Förderschule,Deutsche,Anzahl,K03256,15
2022,"Schaumburg",Förderschule,Deutsche,Anzahl,K03257,0
2022,"Statistische Region Hannover",Förderschule,Deutsche,Anzahl,K032,342
2022,"Celle",Förderschule,Deutsche,Anzahl,K03351,55
2022,"Cuxhaven",Förderschule,Deutsche,Anzahl,K03352,13
2022,"Harburg",Förderschule,Deutsche,Anzahl,K03353,18
2022,"Lüchow-Dannenberg",Förderschule,Deutsche,Anzahl,K03354,20
2022,"Lüneburg",Förderschule,Deutsche,Anzahl,K03355,15
2022,"Osterholz",Förderschule,Deutsche,Anzahl,K03356,0
2022,"Rotenburg (Wümme)",Förderschule,Deutsche,Anzahl,K03357,51
2022,"Heidekreis",Förderschule,Deutsche,Anzahl,K03358,38
2022,"Stade",Förderschule,Deutsche,Anzahl,K03359,36
2022,"Uelzen",Förderschule,Deutsche,Anzahl,K03360,8
2022,"Verden",Förderschule,Deutsche,Anzahl,K03361,21
2022,"Statistische Region Lüneburg",Förderschule,Deutsche,Anzahl,K033,275
2022,"Delmenhorst, Stadt",Förderschule,Deutsche,Anzahl,K03401,15
2022,"Emden, Stadt",Förderschule,Deutsche,Anzahl,K03402,0
2022,"Oldenburg (Oldb), Stadt",Förderschule,Deutsche,Anzahl,K03403,26
2022,"Osnabrück, Stadt",Förderschule,Deutsche,Anzahl,K03404,70
2022,"Wilhelmshaven, Stadt",Förderschule,Deutsche,Anzahl,K03405,28
2022,"Ammerland",Förderschule,Deutsche,Anzahl,K03451,72
2022,"Aurich",Förderschule,Deutsche,Anzahl,K03452,81
2022,"Cloppenburg",Förderschule,Deutsche,Anzahl,K03453,51
2022,"Emsland",Förderschule,Deutsche,Anzahl,K03454,85
2022,"Friesland",Förderschule,Deutsche,Anzahl,K03455,38
2022,"Grafschaft Bentheim",Förderschule,Deutsche,Anzahl,K03456,30
2022,"Leer",Förderschule,Deutsche,Anzahl,K03457,16
2022,"Oldenburg",Förderschule,Deutsche,Anzahl,K03458,58
2022,"Osnabrück",Förderschule,Deutsche,Anzahl,K03459,55
2022,"Vechta",Förderschule,Deutsche,Anzahl,K03460,55
2022,"Wesermarsch",Förderschule,Deutsche,Anzahl,K03461,25
2022,"Wittmund",Förderschule,Deutsche,Anzahl,K03462,0
2022,"Statistische Region Weser-Ems",Förderschule,Deutsche,Anzahl,K034,705
2022,"Niedersachsen",Förderschule,Deutsche,Anzahl,,1683
2011,"Braunschweig, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03101,16
2011,"Salzgitter, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03102,24
2011,"Wolfsburg, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03103,7
2011,"Gifhorn",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03151,3
2011,"Goslar",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03153,8
2011,"Helmstedt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03154,1
2011,"Northeim",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03155,7
2011,"Peine",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03157,17
2011,"Wolfenbüttel",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03158,6
2011,"Göttingen",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03159,16
2011,"Statistische Region Braunschweig",Förderschule,Ausländerinnen und Ausländer,Anzahl,K031,105
2011,"Region Hannover",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03241,124
2011,"dav. Hannover, Lhst.",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03241001,68
2011,"dav. Hannover, Umland",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03241999,56
2011,"Diepholz",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03251,15
2011,"Hameln-Pyrmont",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03252,6
2011,"Hildesheim",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03254,33
2011,"Holzminden",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03255,1
2011,"Nienburg (Weser)",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03256,7
2011,"Schaumburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03257,10
2011,"Statistische Region Hannover",Förderschule,Ausländerinnen und Ausländer,Anzahl,K032,196
2011,"Celle",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03351,9
2011,"Cuxhaven",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03352,16
2011,"Harburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03353,9
2011,"Lüchow-Dannenberg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03354,0
2011,"Lüneburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03355,2
2011,"Osterholz",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03356,5
2011,"Rotenburg (Wümme)",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03357,4
2011,"Heidekreis",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03358,15
2011,"Stade",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03359,9
2011,"Uelzen",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03360,2
2011,"Verden",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03361,13
2011,"Statistische Region Lüneburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K033,84
2011,"Delmenhorst, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03401,12
2011,"Emden, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03402,1
2011,"Oldenburg (Oldb), Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03403,18
2011,"Osnabrück, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03404,13
2011,"Wilhelmshaven, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03405,6
2011,"Ammerland",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03451,2
2011,"Aurich",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03452,7
2011,"Cloppenburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03453,2
2011,"Emsland",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03454,14
2011,"Friesland",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03455,3
2011,"Grafschaft Bentheim",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03456,19
2011,"Leer",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03457,9
2011,"Oldenburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03458,5
2011,"Osnabrück",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03459,22
2011,"Vechta",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03460,14
2011,"Wesermarsch",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03461,1
2011,"Wittmund",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03462,3
2011,"Statistische Region Weser-Ems",Förderschule,Ausländerinnen und Ausländer,Anzahl,K034,151
2011,"Niedersachsen",Förderschule,Ausländerinnen und Ausländer,Anzahl,,536
2012,"Braunschweig, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03101,12
2012,"Salzgitter, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03102,11
2012,"Wolfsburg, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03103,3
2012,"Gifhorn",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03151,3
2012,"Goslar",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03153,13
2012,"Helmstedt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03154,3
2012,"Northeim",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03155,6
2012,"Peine",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03157,7
2012,"Wolfenbüttel",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03158,3
2012,"Göttingen",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03159,19
2012,"Statistische Region Braunschweig",Förderschule,Ausländerinnen und Ausländer,Anzahl,K031,80
2012,"Region Hannover",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03241,113
2012,"dav. Hannover, Lhst.",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03241001,61
2012,"dav. Hannover, Umland",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03241999,52
2012,"Diepholz",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03251,14
2012,"Hameln-Pyrmont",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03252,4
2012,"Hildesheim",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03254,13
2012,"Holzminden",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03255,3
2012,"Nienburg (Weser)",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03256,12
2012,"Schaumburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03257,6
2012,"Statistische Region Hannover",Förderschule,Ausländerinnen und Ausländer,Anzahl,K032,165
2012,"Celle",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03351,5
2012,"Cuxhaven",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03352,16
2012,"Harburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03353,1
2012,"Lüchow-Dannenberg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03354,0
2012,"Lüneburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03355,5
2012,"Osterholz",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03356,4
2012,"Rotenburg (Wümme)",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03357,2
2012,"Heidekreis",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03358,7
2012,"Stade",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03359,13
2012,"Uelzen",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03360,1
2012,"Verden",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03361,10
2012,"Statistische Region Lüneburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K033,64
2012,"Delmenhorst, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03401,7
2012,"Emden, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03402,0
2012,"Oldenburg (Oldb), Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03403,12
2012,"Osnabrück, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03404,11
2012,"Wilhelmshaven, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03405,4
2012,"Ammerland",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03451,0
2012,"Aurich",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03452,7
2012,"Cloppenburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03453,4
2012,"Emsland",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03454,22
2012,"Friesland",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03455,10
2012,"Grafschaft Bentheim",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03456,9
2012,"Leer",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03457,7
2012,"Oldenburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03458,0
2012,"Osnabrück",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03459,29
2012,"Vechta",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03460,9
2012,"Wesermarsch",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03461,3
2012,"Wittmund",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03462,1
2012,"Statistische Region Weser-Ems",Förderschule,Ausländerinnen und Ausländer,Anzahl,K034,135
2012,"Niedersachsen",Förderschule,Ausländerinnen und Ausländer,Anzahl,,444
2013,"Braunschweig, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03101,7
2013,"Salzgitter, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03102,11
2013,"Wolfsburg, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03103,2
2013,"Gifhorn",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03151,3
2013,"Goslar",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03153,11
2013,"Helmstedt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03154,7
2013,"Northeim",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03155,10
2013,"Peine",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03157,5
2013,"Wolfenbüttel",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03158,4
2013,"Göttingen",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03159,11
2013,"Statistische Region Braunschweig",Förderschule,Ausländerinnen und Ausländer,Anzahl,K031,71
2013,"Region Hannover",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03241,73
2013,"dav. Hannover, Lhst.",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03241001,42
2013,"dav. Hannover, Umland",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03241999,31
2013,"Diepholz",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03251,10
2013,"Hameln-Pyrmont",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03252,5
2013,"Hildesheim",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03254,14
2013,"Holzminden",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03255,0
2013,"Nienburg (Weser)",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03256,6
2013,"Schaumburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03257,1
2013,"Statistische Region Hannover",Förderschule,Ausländerinnen und Ausländer,Anzahl,K032,109
2013,"Celle",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03351,5
2013,"Cuxhaven",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03352,10
2013,"Harburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03353,6
2013,"Lüchow-Dannenberg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03354,1
2013,"Lüneburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03355,2
2013,"Osterholz",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03356,2
2013,"Rotenburg (Wümme)",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03357,2
2013,"Heidekreis",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03358,8
2013,"Stade",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03359,2
2013,"Uelzen",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03360,0
2013,"Verden",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03361,10
2013,"Statistische Region Lüneburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K033,48
2013,"Delmenhorst, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03401,5
2013,"Emden, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03402,3
2013,"Oldenburg (Oldb), Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03403,8
2013,"Osnabrück, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03404,12
2013,"Wilhelmshaven, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03405,0
2013,"Ammerland",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03451,3
2013,"Aurich",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03452,2
2013,"Cloppenburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03453,3
2013,"Emsland",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03454,15
2013,"Friesland",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03455,1
2013,"Grafschaft Bentheim",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03456,19
2013,"Leer",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03457,3
2013,"Oldenburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03458,3
2013,"Osnabrück",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03459,28
2013,"Vechta",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03460,11
2013,"Wesermarsch",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03461,1
2013,"Wittmund",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03462,0
2013,"Statistische Region Weser-Ems",Förderschule,Ausländerinnen und Ausländer,Anzahl,K034,117
2013,"Niedersachsen",Förderschule,Ausländerinnen und Ausländer,Anzahl,,345
2014,"Braunschweig, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03101,7
2014,"Salzgitter, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03102,8
2014,"Wolfsburg, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03103,0
2014,"Gifhorn",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03151,0
2014,"Goslar",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03153,2
2014,"Helmstedt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03154,3
2014,"Northeim",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03155,4
2014,"Peine",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03157,6
2014,"Wolfenbüttel",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03158,2
2014,"Göttingen",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03159,11
2014,"Statistische Region Braunschweig",Förderschule,Ausländerinnen und Ausländer,Anzahl,K031,43
2014,"Region Hannover",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03241,67
2014,"dav. Hannover, Lhst.",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03241001,43
2014,"dav. Hannover, Umland",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03241999,24
2014,"Diepholz",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03251,9
2014,"Hameln-Pyrmont",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03252,5
2014,"Hildesheim",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03254,18
2014,"Holzminden",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03255,1
2014,"Nienburg (Weser)",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03256,6
2014,"Schaumburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03257,3
2014,"Statistische Region Hannover",Förderschule,Ausländerinnen und Ausländer,Anzahl,K032,109
2014,"Celle",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03351,6
2014,"Cuxhaven",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03352,12
2014,"Harburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03353,9
2014,"Lüchow-Dannenberg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03354,1
2014,"Lüneburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03355,3
2014,"Osterholz",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03356,4
2014,"Rotenburg (Wümme)",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03357,5
2014,"Heidekreis",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03358,2
2014,"Stade",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03359,8
2014,"Uelzen",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03360,0
2014,"Verden",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03361,7
2014,"Statistische Region Lüneburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K033,57
2014,"Delmenhorst, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03401,8
2014,"Emden, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03402,0
2014,"Oldenburg (Oldb), Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03403,8
2014,"Osnabrück, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03404,12
2014,"Wilhelmshaven, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03405,3
2014,"Ammerland",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03451,4
2014,"Aurich",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03452,6
2014,"Cloppenburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03453,5
2014,"Emsland",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03454,15
2014,"Friesland",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03455,3
2014,"Grafschaft Bentheim",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03456,7
2014,"Leer",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03457,5
2014,"Oldenburg",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03458,2
2014,"Osnabrück",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03459,17
2014,"Vechta",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03460,10
2014,"Wesermarsch",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03461,4
2014,"Wittmund",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03462,0
2014,"Statistische Region Weser-Ems",Förderschule,Ausländerinnen und Ausländer,Anzahl,K034,109
2014,"Niedersachsen",Förderschule,Ausländerinnen und Ausländer,Anzahl,,318
2015,"Braunschweig, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03101,10
2015,"Salzgitter, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03102,10
2015,"Wolfsburg, Stadt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03103,1
2015,"Gifhorn",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03151,1
2015,"Goslar",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03153,5
2015,"Helmstedt",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03154,1
2015,"Northeim",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03155,5
2015,"Peine",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03157,1
2015,"Wolfenbüttel",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03158,1
2015,"Göttingen",Förderschule,Ausländerinnen und Ausländer,Anzahl,K03159,19
2015,"Statistische Region Braunschweig",Förderschule,Ausländerinnen und Ausländer,Anzahl,K031,54
